FixedRef,AliasTypeID,Primary,LowQuality,ParentRef
12746,1400,false,false,12746
12746,1400,false,false,12746
12746,1400,false,false,12746
12746,1400,false,false,12746
12746,1400,false,true,12746
12748,1403,true,false,12748
12748,1400,false,false,12748
12748,1400,false,false,12748
12749,1403,true,false,12749
12749,1400,false,false,12749
12749,1400,false,false,12749
12750,1403,true,false,12750
12750,1400,false,false,12750
12751,1403,true,false,12751
12751,1400,false,false,12751
12751,1400,false,false,12751
12751,1400,false,false,12751
12751,1400,false,false,12751
12751,1400,false,true,12751
12751,1400,false,true,12751
12752,1403,true,false,12752
12752,1400,false,true,12752
12752,1400,false,false,12752
12752,1400,false,false,12752
12753,1403,true,false,12753
12753,1400,false,true,12753
12753,1400,false,true,12753
12754,1403,true,false,12754
12755,1403,true,false,12755
12755,1400,false,true,12755
12755,1400,false,true,12755
12756,1403,true,false,12756
12756,1400,false,false,12756
12756,1400,false,false,12756
12756,1400,false,false,12756
12762,1403,true,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12762,1400,false,false,12762
12763,1403,true,false,12763
12763,1400,false,false,12763
12763,1400,false,false,12763
12763,1400,false,false,12763
12763,1400,false,false,12763
12783,1403,true,false,12783
12783,1400,false,false,12783
12784,1403,true,false,12784
12784,1400,false,false,12784
12785,1403,true,false,12785
12785,1400,false,true,12785
12786,1403,true,false,12786
12786,1400,false,false,12786
12786,1400,false,false,12786
12786,1400,false,true,12786
12786,1400,false,false,12786
12786,1400,false,true,12786
12787,1403,true,false,12787
12787,1400,false,false,12787
12787,1400,false,false,12787
12787,1400,false,false,12787
12787,1400,false,false,12787
12787,1400,false,false,12787
12788,1403,true,false,12788
12788,1400,false,false,12788
12788,1400,false,false,12788
12793,1403,true,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12793,1400,false,false,12793
12794,1403,true,false,12794
12795,1403,true,false,12795
12795,1400,false,false,12795
12795,1400,false,false,12795
12795,1400,false,false,12795
12795,1400,false,false,12795
12796,1403,true,false,12796
12796,1400,false,false,12796
12796,1400,false,false,12796
12797,1403,true,false,12797
12797,1400,false,false,12797
12797,1400,false,false,12797
12798,1403,true,false,12798
12798,1400,false,false,12798
12798,1400,false,false,12798
12798,1400,false,false,12798
12798,1400,false,true,12798
12802,1403,true,false,12802
12802,1400,false,false,12802
12802,1400,false,false,12802
12802,1400,false,false,12802
12802,1401,false,false,12802
12802,1400,false,false,12802
12803,1403,true,false,12803
12803,1400,false,false,12803
12803,1400,false,false,12803
12803,1400,false,false,12803
12803,1400,false,false,12803
12812,1403,true,false,12812
12812,1400,false,false,12812
12813,1403,true,false,12813
12813,1400,false,false,12813
12813,1400,false,false,12813
12816,1403,true,false,12816
12816,1400,false,false,12816
12816,1400,false,false,12816
12817,1403,true,false,12817
12823,1403,true,false,12823
12823,1400,false,false,12823
12823,1400,false,false,12823
12823,1400,false,false,12823
12823,1400,false,true,12823
12823,1400,false,true,12823
12823,1400,false,false,12823
12823,1400,false,false,12823
12824,1403,true,false,12824
12824,1400,false,false,12824
12824,1400,false,false,12824
12824,1400,false,false,12824
12837,1403,true,false,12837
12837,1400,false,false,12837
12837,1400,false,false,12837
12837,1400,false,false,12837
12837,1400,false,true,12837
12837,1400,false,false,12837
12837,1400,false,false,12837
12837,1400,false,false,12837
12837,1400,false,true,12837
12839,1403,true,false,12839
12839,1400,false,false,12839
12839,1400,false,false,12839
12839,1400,false,false,12839
12839,1400,false,false,12839
12840,1403,true,false,12840
12840,1400,false,false,12840
12840,1400,false,false,12840
12840,1400,false,false,12840
12840,1400,false,false,12840
12841,1403,true,false,12841
12841,1400,false,false,12841
12841,1400,false,false,12841
12841,1400,false,false,12841
12841,1400,false,false,12841
12842,1403,true,false,12842
12842,1400,false,false,12842
12842,1400,false,false,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12842,1400,false,true,12842
12843,1403,true,false,12843
12843,1400,false,false,12843
12843,1400,false,false,12843
12843,1400,false,false,12843
12843,1400,false,false,12843
12843,1400,false,false,12843
12843,1400,false,true,12843
12845,1403,true,false,12845
12845,1400,false,false,12845
12845,1400,false,false,12845
12845,1400,false,false,12845
12845,1400,false,false,12845
12845,1400,false,false,12845
12846,1403,true,false,12846
12846,1400,false,false,12846
12846,1400,false,false,12846
12846,1400,false,false,12846
12846,1400,false,false,12846
12847,1403,true,false,12847
12848,1403,true,false,12848
12860,1403,true,false,12860
12860,1400,false,false,12860
12860,1400,false,false,12860
12860,1401,false,false,12860
12860,1401,false,false,12860
12861,1403,true,false,12861
12861,1400,false,false,12861
12861,1401,false,false,12861
12861,1401,false,false,12861
12861,1401,false,false,12861
12861,1401,false,false,12861
12862,1403,true,false,12862
12862,1400,false,false,12862
12862,1400,false,false,12862
12862,1400,false,false,12862
12863,1403,true,false,12863
12863,1400,false,false,12863
12863,1400,false,false,12863
12863,1400,false,false,12863
12863,1401,false,false,12863
12864,1403,true,false,12864
12864,1400,false,true,12864
12864,1400,false,false,12864
12864,1400,false,false,12864
12864,1400,false,false,12864
12864,1400,false,false,12864
12866,1403,true,false,12866
12866,1400,false,true,12866
12867,1403,true,false,12867
12867,1400,false,true,12867
12868,1403,true,false,12868
12868,1400,false,false,12868
12868,1400,false,false,12868
12868,1400,false,false,12868
12868,1400,false,false,12868
12868,1400,false,false,12868
12868,1400,false,false,12868
12869,1403,true,false,12869
12870,1403,true,false,12870
12870,1400,false,true,12870
12870,1400,false,true,12870
12870,1400,false,false,12870
12871,1403,true,false,12871
12872,1403,true,false,12872
12872,1400,false,false,12872
12872,1400,false,false,12872
12872,1400,false,true,12872
12872,1400,false,true,12872
12872,1400,false,true,12872
12872,1400,false,false,12872
12872,1400,false,false,12872
12872,1400,false,true,12872
12872,1400,false,false,12872
12872,1400,false,true,12872
12872,1400,false,true,12872
12872,1400,false,true,12872
12872,1400,false,true,12872
12872,1400,false,false,12872
12873,1403,true,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,true,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,false,12873
12873,1400,false,true,12873
12873,1400,false,false,12873
12880,1403,true,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12880,1400,false,false,12880
12881,1403,true,false,12881
12881,1400,false,false,12881
12882,1403,true,false,12882
12882,1400,false,true,12882
12884,1403,true,false,12884
12888,1403,true,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12888,1400,false,false,12888
12889,1403,true,false,12889
12889,1400,false,false,12889
12889,1400,false,true,12889
12889,1400,false,true,12889
12889,1400,false,true,12889
12889,1400,false,true,12889
12889,1400,false,true,12889
12889,1400,false,false,12889
12889,1400,false,false,12889
12889,1400,false,false,12889
12889,1400,false,false,12889
12889,1400,false,false,12889
12889,1400,false,true,12889
12890,1403,true,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,false,12890
12890,1400,false,true,12890
12890,1400,false,true,12890
12891,1403,true,false,12891
12891,1400,false,false,12891
12892,1403,true,false,12892
12892,1400,false,false,12892
12893,1403,true,false,12893
12893,1400,false,false,12893
12894,1403,true,false,12894
12895,1403,true,false,12895
12896,1403,true,false,12896
12899,1403,true,false,12899
12914,1403,true,false,12914
12914,1400,false,false,12914
12914,1400,false,false,12914
12914,1400,false,false,12914
12915,1403,true,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12915,1400,false,false,12915
12916,1403,true,false,12916
12916,1400,false,false,12916
12916,1400,false,false,12916
12916,1400,false,false,12916
12916,1400,false,false,12916
12916,1400,false,false,12916
12916,1400,false,false,12916
12917,1403,true,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12917,1400,false,false,12917
12918,1403,true,false,12918
12918,1400,false,false,12918
12918,1400,false,true,12918
12919,1403,true,false,12919
12919,1400,false,false,12919
12919,1400,false,false,12919
12919,1400,false,true,12919
12919,1400,false,true,12919
12919,1400,false,false,12919
12919,1400,false,false,12919
12919,1400,false,false,12919
12919,1400,false,false,12919
12920,1403,true,false,12920
12920,1400,false,false,12920
12920,1400,false,false,12920
12920,1400,false,false,12920
12920,1400,false,false,12920
12920,1400,false,false,12920
12920,1400,false,true,12920
12920,1400,false,true,12920
12921,1403,true,false,12921
12921,1400,false,false,12921
12921,1400,false,false,12921
12921,1400,false,true,12921
12921,1400,false,true,12921
12922,1403,true,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,false,12922
12922,1400,false,true,12922
12922,1400,false,false,12922
12923,1403,true,false,12923
12923,1400,false,false,12923
12923,1400,false,false,12923
12923,1400,false,false,12923
12924,1403,true,false,12924
12924,1400,false,false,12924
12926,1403,true,false,12926
12926,1400,false,true,12926
12926,1400,false,true,12926
12926,1400,false,false,12926
12926,1400,false,false,12926
12926,1400,false,false,12926
12926,1400,false,true,12926
12926,1400,false,false,12926
12926,1400,false,false,12926
12926,1400,false,false,12926
12927,1403,true,false,12927
12927,1400,false,false,12927
12928,1403,true,false,12928
12928,1400,false,false,12928
12928,1400,false,false,12928
12928,1400,false,false,12928
12928,1400,false,false,12928
12929,1403,true,false,12929
12929,1400,false,false,12929
12930,1403,true,false,12930
12930,1400,false,false,12930
12931,1403,true,false,12931
12932,1403,true,false,12932
12932,1400,false,false,12932
12940,1403,true,false,12940
12940,1400,false,false,12940
12941,1403,true,false,12941
12941,1400,false,true,12941
12945,1403,true,false,12945
12945,1400,false,false,12945
12945,1400,false,false,12945
12945,1400,false,false,12945
12945,1400,false,false,12945
12946,1403,true,false,12946
12946,1400,false,false,12946
12946,1400,false,false,12946
12946,1400,false,false,12946
12948,1403,true,false,12948
12950,1403,true,false,12950
12951,1403,true,false,12951
12951,1400,false,false,12951
12951,1400,false,false,12951
12951,1400,false,false,12951
12951,1400,false,false,12951
12951,1400,false,false,12951
12954,1403,true,false,12954
12954,1400,false,false,12954
12956,1403,true,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12956,1400,false,false,12956
12958,1403,true,false,12958
12959,1403,true,false,12959
12960,1403,true,false,12960
12960,1400,false,true,12960
12960,1400,false,true,12960
12960,1400,false,false,12960
12975,1403,true,false,12975
12975,1400,false,true,12975
12976,1403,true,false,12976
12976,1400,false,false,12976
12979,1403,true,false,12979
12980,1403,true,false,12980
12983,1403,true,false,12983
12983,1400,false,true,12983
12984,1403,true,false,12984
12989,1403,true,false,12989
12989,1400,false,false,12989
12991,1403,true,false,12991
12992,1403,true,false,12992
12992,1400,false,false,12992
12992,1400,false,false,12992
12992,1400,false,false,12992
12992,1400,false,false,12992
12992,1400,false,false,12992
12992,1400,false,false,12992
12994,1403,true,false,12994
13000,1403,true,false,13000
13001,1403,true,false,13001
13002,1403,true,false,13002
13002,1400,false,false,13002
13004,1403,true,false,13004
13005,1403,true,false,13005
13005,1400,false,false,13005
13005,1400,false,false,13005
13006,1403,true,false,13006
13007,1403,true,false,13007
13008,1403,true,false,13008
13009,1403,true,false,13009
13009,1400,false,false,13009
13010,1403,true,false,13010
13011,1403,true,false,13011
13012,1403,true,false,13012
13013,1403,true,false,13013
13014,1403,true,false,13014
13015,1403,true,false,13015
13016,1403,true,false,13016
13017,1403,true,false,13017
13018,1403,true,false,13018
13019,1403,true,false,13019
13020,1403,true,false,13020
13021,1403,true,false,13021
13023,1403,true,false,13023
13024,1403,true,false,13024
13025,1403,true,false,13025
13028,1403,true,false,13028
13028,1400,false,false,13028
13028,1400,false,false,13028
13029,1403,true,false,13029
13029,1400,false,false,13029
13029,1400,false,false,13029
13029,1400,false,false,13029
13029,1400,false,true,13029
13029,1400,false,true,13029
13029,1400,false,false,13029
13029,1400,false,false,13029
13041,1403,true,false,13041
13041,1400,false,false,13041
13041,1400,false,false,13041
13041,1400,false,false,13041
13041,1400,false,true,13041
13057,1403,true,false,13057
13057,1400,false,false,13057
13057,1400,false,true,13057
13057,1400,false,true,13057
13057,1400,false,true,13057
13058,1403,true,false,13058
13058,1400,false,false,13058
13058,1400,false,true,13058
13058,1400,false,true,13058
13058,1400,false,true,13058
13059,1403,true,false,13059
13059,1400,false,false,13059
13059,1400,false,false,13059
13059,1400,false,false,13059
13059,1400,false,false,13059
13059,1400,false,false,13059
13059,1400,false,true,13059
13059,1400,false,false,13059
13059,1400,false,true,13059
13059,1400,false,true,13059
13059,1400,false,false,13059
13059,1400,false,true,13059
13059,1400,false,true,13059
13059,1400,false,false,13059
13060,1403,true,false,13060
13061,1403,true,false,13061
13061,1400,false,false,13061
13061,1400,false,false,13061
13062,1403,true,false,13062
13063,1403,true,false,13063
13064,1403,true,false,13064
13065,1403,true,false,13065
13066,1403,true,false,13066
13071,1403,true,false,13071
13071,1400,false,false,13071
13071,1400,false,false,13071
13072,1403,true,false,13072
13072,1400,false,false,13072
13073,1403,true,false,13073
13087,1403,true,false,13087
13087,1400,false,false,13087
13087,1400,false,false,13087
13087,1400,false,false,13087
13087,1400,false,false,13087
13087,1400,false,false,13087
13088,1403,true,false,13088
13088,1400,false,false,13088
13088,1400,false,true,13088
13088,1400,false,true,13088
13090,1403,true,false,13090
13090,1400,false,false,13090
13091,1403,true,false,13091
13091,1400,false,false,13091
13091,1400,false,false,13091
13095,1403,true,false,13095
13095,1400,false,false,13095
13095,1400,false,false,13095
13095,1400,false,false,13095
13095,1400,false,false,13095
13095,1400,false,false,13095
13095,1400,false,false,13095
13097,1403,true,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13097,1400,false,false,13097
13098,1403,true,false,13098
13098,1400,false,false,13098
13098,1400,false,false,13098
13098,1400,false,false,13098
13098,1400,false,false,13098
13098,1400,false,false,13098
13098,1400,false,true,13098
13099,1403,true,false,13099
13099,1400,false,false,13099
13100,1403,true,false,13100
13100,1400,false,false,13100
13100,1400,false,false,13100
13100,1400,false,false,13100
13100,1400,false,false,13100
13100,1400,false,true,13100
13102,1403,true,false,13102
13102,1400,false,false,13102
13102,1400,false,true,13102
13102,1400,false,true,13102
13102,1400,false,true,13102
13102,1400,false,true,13102
13103,1403,true,false,13103
13103,1400,false,false,13103
13103,1400,false,false,13103
13103,1400,false,false,13103
13103,1400,false,false,13103
13104,1403,true,false,13104
13104,1400,false,false,13104
13104,1400,false,true,13104
13105,1403,true,false,13105
13105,1400,false,false,13105
13105,1400,false,false,13105
13105,1400,false,false,13105
13105,1400,false,false,13105
13105,1400,false,false,13105
13105,1400,false,false,13105
13106,1403,true,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13106,1400,false,false,13106
13107,1403,true,false,13107
13107,1400,false,false,13107
13107,1400,false,false,13107
13107,1400,false,false,13107
13107,1400,false,false,13107
13107,1400,false,false,13107
13107,1400,false,false,13107
13108,1403,true,false,13108
13108,1400,false,false,13108
13108,1400,false,false,13108
13109,1403,true,false,13109
13109,1400,false,false,13109
13109,1400,false,false,13109
13109,1400,false,false,13109
13109,1400,false,false,13109
13110,1403,true,false,13110
13112,1403,true,false,13112
13112,1400,false,false,13112
13112,1400,false,false,13112
13115,1403,true,false,13115
13115,1400,false,false,13115
13115,1400,false,false,13115
13115,1400,false,false,13115
13115,1400,false,false,13115
13115,1400,false,false,13115
13116,1403,true,false,13116
13119,1403,true,false,13119
13120,1403,true,false,13120
13120,1400,false,true,13120
13120,1400,false,true,13120
13121,1403,true,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13121,1400,false,false,13121
13122,1403,true,false,13122
13122,1400,false,false,13122
13122,1400,false,false,13122
13124,1403,true,false,13124
13125,1403,true,false,13125
13126,1403,true,false,13126
13126,1400,false,true,13126
13127,1403,true,false,13127
13128,1403,true,false,13128
13128,1400,false,false,13128
13128,1400,false,false,13128
13129,1403,true,false,13129
13129,1400,false,false,13129
13131,1403,true,false,13131
13131,1400,false,false,13131
13131,1400,false,false,13131
13131,1400,false,false,13131
13133,1403,true,false,13133
13133,1400,false,false,13133
13133,1400,false,false,13133
13134,1403,true,false,13134
13134,1400,false,false,13134
13135,1403,true,false,13135
13135,1400,false,false,13135
13136,1403,true,false,13136
13136,1400,false,false,13136
13136,1400,false,false,13136
13137,1403,true,false,13137
13137,1400,false,false,13137
13138,1403,true,false,13138
13140,1403,true,false,13140
13140,1400,false,false,13140
13140,1400,false,false,13140
13141,1403,true,false,13141
13141,1400,false,false,13141
13141,1400,false,false,13141
13142,1403,true,false,13142
13142,1400,false,false,13142
13143,1403,true,false,13143
13143,1400,false,false,13143
13143,1400,false,false,13143
13145,1403,true,false,13145
13145,1400,false,false,13145
13145,1400,false,false,13145
13145,1400,false,false,13145
13146,1403,true,false,13146
13146,1400,false,false,13146
13146,1400,false,false,13146
13147,1403,true,false,13147
13148,1403,true,false,13148
13148,1400,false,true,13148
13149,1403,true,false,13149
13149,1400,false,true,13149
13149,1400,false,true,13149
13150,1403,true,false,13150
13151,1403,true,false,13151
13151,1400,false,true,13151
13152,1403,true,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13152,1400,false,false,13152
13153,1403,true,false,13153
13153,1400,false,false,13153
13154,1403,true,false,13154
13155,1403,true,false,13155
13156,1403,true,false,13156
13156,1400,false,false,13156
13156,1400,false,false,13156
13157,1403,true,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,false,13157
13157,1400,false,true,13157
13158,1403,true,false,13158
13158,1400,false,false,13158
13158,1400,false,false,13158
13158,1400,false,true,13158
13165,1403,true,false,13165
13165,1400,false,true,13165
13165,1400,false,true,13165
13165,1400,false,false,13165
13165,1400,false,true,13165
13165,1400,false,false,13165
13165,1400,false,true,13165
13165,1400,false,true,13165
13166,1403,true,false,13166
13166,1400,false,false,13166
13166,1400,false,true,13166
13166,1400,false,true,13166
13167,1403,true,false,13167
13167,1400,false,false,13167
13167,1400,false,true,13167
13167,1400,false,false,13167
13167,1400,false,false,13167
13167,1400,false,false,13167
13167,1400,false,false,13167
13168,1403,true,false,13168
13168,1400,false,false,13168
13168,1400,false,false,13168
13168,1400,false,false,13168
13168,1400,false,false,13168
13168,1400,false,false,13168
13170,1403,true,false,13170
13170,1400,false,false,13170
13171,1403,true,false,13171
13172,1403,true,false,13172
13173,1403,true,false,13173
13346,1403,true,false,13346
13350,1403,true,false,13350
13351,1403,true,false,13351
13353,1403,true,false,13353
13355,1403,true,false,13355
13356,1403,true,false,13356
13356,1400,false,false,13356
13357,1403,true,false,13357
13357,1400,false,false,13357
13357,1400,false,false,13357
13357,1400,false,false,13357
13357,1400,false,false,13357
13357,1400,false,false,13357
13357,1400,false,false,13357
13358,1403,true,false,13358
13359,1403,true,false,13359
13359,1400,false,false,13359
13360,1403,true,false,13360
13361,1403,true,false,13361
13362,1403,true,false,13362
13365,1403,true,false,13365
13365,1402,false,false,13365
13366,1403,true,false,13366
13367,1403,true,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,false,13367
13367,1400,false,true,13367
13367,1400,false,true,13367
13367,1400,false,true,13367
13367,1400,false,false,13367
13368,1403,true,false,13368
13368,1400,false,false,13368
13368,1400,false,false,13368
13369,1403,true,false,13369
13369,1400,false,false,13369
13369,1400,false,false,13369
13369,1400,false,false,13369
13369,1400,false,false,13369
13369,1400,false,false,13369
13370,1403,true,false,13370
13370,1400,false,false,13370
13370,1400,false,false,13370
13371,1403,true,false,13371
13371,1400,false,false,13371
13372,1403,true,false,13372
13373,1403,true,false,13373
13374,1403,true,false,13374
13374,1400,false,false,13374
13376,1403,true,false,13376
13376,1400,false,false,13376
13377,1403,true,false,13377
13377,1400,false,false,13377
13378,1403,true,false,13378
13378,1401,false,false,13378
13378,1401,false,false,13378
13382,1403,true,false,13382
13387,1403,true,false,13387
13387,1400,false,false,13387
13395,1403,true,false,13395
13395,1400,false,false,13395
13395,1400,false,false,13395
13395,1400,false,false,13395
13395,1400,false,false,13395
13396,1403,true,false,13396
13396,1400,false,false,13396
13396,1400,false,false,13396
13396,1400,false,false,13396
13396,1400,false,false,13396
13405,1403,true,false,13405
13405,1402,false,false,13405
13406,1403,true,false,13406
13407,1403,true,false,13407
13408,1403,true,false,13408
13409,1403,true,false,13409
13409,1400,false,true,13409
13409,1400,false,true,13409
13413,1403,true,false,13413
13414,1403,true,false,13414
13416,1403,true,false,13416
13416,1400,false,false,13416
13416,1400,false,false,13416
13417,1403,true,false,13417
13417,1400,false,false,13417
13417,1400,false,false,13417
13417,1400,false,false,13417
13417,1400,false,false,13417
13417,1400,false,false,13417
13419,1403,true,false,13419
13419,1400,false,false,13419
13420,1403,true,false,13420
13420,1400,false,false,13420
13420,1400,false,false,13420
13421,1403,true,false,13421
13421,1402,false,false,13421
13422,1403,true,false,13422
13423,1403,true,false,13423
13423,1400,false,false,13423
13423,1400,false,false,13423
13423,1400,false,false,13423
13423,1400,false,false,13423
13423,1400,false,false,13423
13423,1400,false,false,13423
13428,1403,true,false,13428
13429,1403,true,false,13429
13430,1403,true,false,13430
13430,1400,false,false,13430
13431,1403,true,false,13431
13431,1400,false,false,13431
13431,1400,false,false,13431
13432,1403,true,false,13432
13432,1400,false,false,13432
13433,1403,true,false,13433
13434,1403,true,false,13434
13434,1400,false,false,13434
13434,1400,false,false,13434
13435,1403,true,false,13435
13435,1400,false,false,13435
13436,1403,true,false,13436
13436,1400,false,false,13436
13436,1400,false,false,13436
13439,1403,true,false,13439
13439,1400,false,true,13439
13439,1400,false,false,13439
13439,1400,false,false,13439
13439,1400,false,false,13439
13440,1403,true,false,13440
13440,1400,false,false,13440
13440,1400,false,false,13440
13446,1403,true,false,13446
13446,1402,false,false,13446
13447,1403,true,false,13447
13453,1403,true,false,13453
13456,1403,true,false,13456
13465,1403,true,false,13465
13465,1402,false,false,13465
13466,1403,true,false,13466
13466,1402,false,false,13466
13471,1403,true,false,13471
13471,1400,false,false,13471
13471,1400,false,false,13471
13471,1400,false,false,13471
13479,1403,true,false,13479
13480,1403,true,false,13480
13481,1403,true,false,13481
13481,1400,false,true,13481
13481,1400,false,true,13481
13482,1403,true,false,13482
15000,1403,true,false,15000
15001,1403,true,false,15001
15001,1400,false,true,15001
15001,1400,false,true,15001
15002,1403,true,false,15002
15002,1400,false,true,15002
15002,1400,false,true,15002
15002,1400,false,true,15002
15003,1403,true,false,15003
15003,1400,false,true,15003
15003,1400,false,true,15003
15004,1403,true,false,15004
15005,1403,true,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15005,1400,false,false,15005
15006,1403,true,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15006,1400,false,false,15006
15007,1403,true,false,15007
15007,1400,false,false,15007
15007,1400,false,false,15007
15007,1400,false,false,15007
15007,1400,false,false,15007
15008,1403,true,false,15008
15008,1400,false,false,15008
15008,1400,false,false,15008
15008,1400,false,false,15008
15008,1400,false,false,15008
15008,1400,false,false,15008
15008,1400,false,false,15008
15009,1403,true,false,15009
15009,1400,false,false,15009
15009,1400,false,true,15009
15009,1400,false,false,15009
15009,1400,false,true,15009
15009,1400,false,true,15009
15010,1403,true,false,15010
15010,1400,false,false,15010
15010,1400,false,false,15010
15010,1400,false,false,15010
15011,1403,true,false,15011
15011,1400,false,false,15011
15011,1400,false,false,15011
15011,1400,false,false,15011
15011,1400,false,false,15011
15011,1400,false,false,15011
15012,1403,true,false,15012
15012,1400,false,true,15012
15012,1400,false,true,15012
15012,1400,false,true,15012
15012,1400,false,true,15012
15014,1403,true,false,15014
15014,1402,false,false,15014
15015,1403,true,false,15015
15016,1403,true,false,15016
15016,1400,false,false,15016
15018,1403,true,false,15018
15020,1403,true,false,15020
15020,1400,false,false,15020
15021,1403,true,false,15021
15022,1403,true,false,15022
15036,1403,true,false,15036
15036,1401,false,false,15036
15036,1401,false,true,15036
15036,1401,false,false,15036
15037,1403,true,false,15037
15037,1401,false,true,15037
15037,1401,false,true,15037
15037,1401,false,true,15037
15037,1401,false,true,15037
15038,1403,true,false,15038
15038,1401,false,false,15038
15038,1401,false,false,15038
15038,1401,false,false,15038
15038,1400,false,false,15038
15038,1401,false,false,15038
15039,1403,true,false,15039
15039,1401,false,false,15039
15039,1401,false,false,15039
15039,1401,false,false,15039
15039,1401,false,false,15039
15040,1403,true,false,15040
15040,1401,false,false,15040
15040,1401,false,false,15040
15040,1401,false,false,15040
15041,1403,true,false,15041
15042,1403,true,false,15042
15042,1401,false,false,15042
15043,1403,true,false,15043
15043,1401,false,false,15043
15043,1401,false,false,15043
15043,1401,false,false,15043
15044,1403,true,false,15044
15044,1401,false,false,15044
15045,1403,true,false,15045
15045,1401,false,false,15045
15045,1401,false,false,15045
15045,1401,false,false,15045
15046,1403,true,false,15046
15046,1401,false,false,15046
15047,1403,true,false,15047
15047,1401,false,false,15047
15048,1403,true,false,15048
15048,1401,false,false,15048
15049,1403,true,false,15049
15049,1401,false,false,15049
15049,1401,false,false,15049
15049,1401,false,false,15049
15049,1401,false,false,15049
15050,1403,true,false,15050
15050,1401,false,false,15050
15050,1401,false,false,15050
15050,1401,false,false,15050
15051,1403,true,false,15051
15051,1401,false,false,15051
15051,1401,false,false,15051
15051,1401,false,false,15051
15051,1401,false,false,15051
15052,1403,true,false,15052
15052,1401,false,false,15052
15052,1401,false,false,15052
15053,1403,true,false,15053
15053,1401,false,false,15053
15053,1401,false,false,15053
15053,1401,false,true,15053
15054,1403,true,false,15054
15054,1401,false,false,15054
15054,1401,false,true,15054
15054,1401,false,false,15054
15055,1403,true,false,15055
15055,1401,false,false,15055
