NamePartGroupID,NamePartTypeID,ParentRef
29541,1521,16221
29542,1522,16221
29543,1522,16221
29544,1520,16221
29545,1521,16221
29546,1522,16221
29547,1520,16221
29548,1521,16221
29549,1520,16221
29550,1521,16221
29551,1520,16221
29552,1521,16221
29553,1522,16221
29554,1520,16221
29555,1521,16221
29556,1520,16221
29557,1521,16221
29558,1520,16221
29559,1521,16221
29560,1520,16221
29561,1521,16221
29562,1520,16221
29563,1521,16221
29564,1520,16221
29565,1521,16221
29567,1525,16223
29568,1525,16223
29569,1525,16223
29570,1525,16223
29571,1525,16223
29572,1525,16223
29573,1525,16223
29574,1525,16223
29575,1525,16223
29576,1525,16223
29577,1525,16223
29582,1520,16225
29583,1521,16225
29584,1520,16225
29585,1521,16225
29597,1520,16226
29598,1521,16226
29599,1520,16226
29600,1521,16226
29603,1520,16226
29604,1521,16226
29605,1520,16226
29606,1521,16226
29607,1520,16226
29608,1521,16226
29634,1520,16227
29635,1521,16227
32147,1520,16227
29803,1520,16228
29804,1521,16228
29805,1520,16229
29806,1521,16229
29807,1520,16230
29808,1521,16230
29809,1520,16231
29810,1521,16231
29811,1520,16232
29812,1521,16232
33925,1520,16235
33926,1521,16235
29701,1520,16235
29702,1521,16235
29703,1520,16235
29704,1521,16235
29705,1520,16235
29706,1521,16235
29771,1520,16264
29772,1521,16264
29773,1522,16264
29774,1520,16264
29775,1521,16264
29776,1522,16264
29777,1520,16264
29778,1521,16264
29781,1520,16265
29782,1521,16265
29783,1520,16265
29784,1521,16265
29785,1520,16265
29786,1521,16265
29787,1520,16265
29788,1521,16265
40543,1520,16265
40544,1521,16265
29815,1520,16268
29816,1521,16268
29817,1522,16268
29818,1520,16268
29819,1521,16268
29820,1522,16268
29821,1520,16269
29822,1521,16269
29823,1520,16269
29824,1521,16269
29825,1520,16269
29826,1521,16269
29827,1520,16269
29828,1521,16269
29829,1520,16269
29830,1521,16269
29831,1520,16269
29832,1521,16269
29909,1525,16278
29908,1525,16278
29910,1525,16278
29911,1525,16278
29913,1525,16278
29956,1520,16280
29957,1521,16280
29958,1522,16280
29959,1522,16280
29960,1522,16280
29961,1522,16280
29916,1520,16280
29917,1521,16280
29918,1522,16280
29919,1520,16280
29920,1521,16280
29921,1522,16280
29922,1522,16280
29923,1520,16280
29924,1521,16280
29925,1522,16280
29926,1522,16280
29927,1520,16280
29928,1521,16280
29929,1522,16280
29930,1522,16280
29931,1520,16280
29932,1521,16280
29933,1522,16280
29934,1520,16280
29935,1521,16280
29936,1522,16280
29942,1520,16280
29943,1521,16280
29944,1522,16280
29945,1520,16280
29946,1521,16280
29947,1520,16280
29948,1521,16280
29949,1522,16280
29950,1522,16280
29951,1520,16280
29952,1521,16280
29953,1522,16280
29954,1522,16280
29955,1522,16280
30377,1520,16315
30378,1521,16315
30038,1520,16315
30039,1521,16315
30040,1520,16315
30041,1521,16315
30042,1520,16315
30043,1521,16315
30044,1520,16315
30045,1521,16315
30048,1520,16315
30049,1521,16315
32121,1520,16315
32122,1521,16315
32648,1520,16315
32649,1521,16315
30055,1520,16318
30056,1521,16318
30057,1520,16318
30058,1521,16318
34296,1520,16318
34297,1521,16318
33448,1520,16318
33449,1521,16318
34302,1525,16319
34300,1525,16319
34301,1525,16319
34303,1525,16319
34304,1525,16319
34305,1525,16319
34306,1525,16319
34307,1525,16319
34308,1525,16319
30122,1520,16342
30123,1521,16342
30124,1522,16342
30996,1528,16342
30180,1525,16363
30181,1525,16363
30182,1525,16363
30183,1525,16363
30184,1525,16363
30185,1525,16363
30186,1525,16364
30187,1525,16364
30188,1525,16364
30189,1525,16364
30190,1525,16364
30192,1525,16364
34488,1520,16371
34489,1521,16371
34490,1522,16371
30833,1520,16371
30317,1520,16393
30318,1521,16393
30319,1522,16393
30320,1520,16394
30321,1521,16394
30322,1522,16394
30323,1520,16395
30324,1521,16395
30325,1522,16395
30326,1520,16395
30327,1521,16395
30328,1520,16396
30329,1521,16396
30330,1520,16396
30331,1521,16396
30332,1520,16396
30333,1521,16396
30334,1522,16396
30335,1522,16396
30336,1520,16397
30337,1521,16397
30338,1522,16397
30339,1520,16398
30340,1521,16398
30341,1522,16398
30342,1520,16399
30343,1521,16399
30344,1522,16399
30345,1520,16399
30346,1521,16399
30347,1520,16400
30348,1521,16400
30349,1522,16400
30352,1520,16401
30353,1521,16401
30354,1522,16401
30355,1520,16401
30356,1521,16401
30813,1520,16408
30814,1521,16408
30832,1520,16408
30372,1520,16409
30373,1521,16409
30374,1522,16409
30834,1520,16409
30385,1525,16413
30386,1520,16414
30387,1521,16414
30388,1520,16415
30389,1521,16415
30390,1520,16415
30391,1521,16415
30392,1520,16415
30393,1521,16415
30394,1520,16416
30395,1521,16416
30396,1520,16416
30397,1521,16416
30398,1520,16417
30399,1521,16417
30400,1520,16417
30401,1521,16417
30402,1520,16417
30403,1521,16417
30404,1520,16417
30405,1521,16417
30554,1525,16418
30418,1525,16418
30532,1525,16418
108658,1525,16418
30555,1525,16419
30444,1520,16429
30445,1521,16429
30459,1520,16430
30460,1521,16430
30517,1520,16431
30518,1521,16431
30519,1522,16431
30524,1520,16433
30525,1521,16433
30526,1522,16433
30548,1520,16433
30549,1521,16433
30550,1522,16433
30551,1520,16433
30552,1521,16433
30553,1522,16433
30661,1520,16433
30662,1521,16433
30591,1520,16434
30592,1521,16434
30593,1522,16434
30588,1520,16435
30589,1521,16435
30590,1522,16435
30565,1525,16436
30563,1525,16436
30566,1525,16437
30574,1520,16438
30575,1521,16438
30596,1525,16441
30599,1525,16441
30600,1525,16441
30621,1525,16443
30625,1525,16443
30626,1525,16443
30627,1525,16443
30638,1525,16443
30628,1525,16444
30629,1525,16444
30630,1525,16445
30639,1525,16445
30632,1525,16445
30633,1525,16445
30634,1525,16445
30648,1525,16446
30649,1525,16446
30650,1525,16446
30651,1525,16446
30652,1525,16446
30653,1525,16446
30654,1525,16446
30655,1525,16446
30656,1525,16446
30657,1525,16446
30658,1525,16446
30659,1525,16446
30660,1525,16446
30679,1520,16448
30680,1521,16448
30681,1522,16448
30688,1520,16448
30689,1521,16448
30690,1522,16448
30685,1520,16448
30686,1521,16448
30687,1522,16448
30697,1520,16448
30698,1521,16448
30699,1522,16448
30694,1520,16448
30695,1521,16448
30696,1522,16448
30700,1520,16448
30701,1521,16448
30702,1522,16448
30712,1520,16448
30713,1521,16448
30714,1522,16448
30706,1520,16448
30707,1521,16448
30708,1522,16448
30719,1520,16448
30720,1521,16448
30721,1520,16448
30722,1521,16448
30723,1520,16448
30724,1521,16448
30725,1520,16448
30726,1521,16448
30727,1520,16448
30728,1521,16448
30732,1520,16448
30733,1521,16448
30734,1522,16448
30735,1520,16448
30736,1521,16448
30737,1522,16448
30738,1520,16448
30739,1521,16448
30740,1522,16448
30741,1520,16448
30742,1521,16448
30743,1522,16448
30776,1528,16448
30777,1528,16448
30746,1520,16449
30747,1521,16449
30748,1522,16449
30749,1520,16449
30750,1521,16449
30751,1522,16449
30752,1520,16449
30753,1521,16449
30754,1520,16449
30755,1521,16449
30756,1522,16449
30757,1520,16449
30758,1521,16449
30759,1522,16449
30760,1520,16449
30761,1521,16449
30762,1522,16449
30763,1520,16449
30764,1521,16449
30765,1520,16449
30766,1521,16449
30767,1520,16449
30768,1521,16449
30769,1522,16449
30770,1520,16449
30771,1521,16449
30772,1522,16449
30773,1520,16449
30774,1521,16449
30775,1522,16449
30785,1520,16450
30786,1521,16450
30780,1520,16450
30781,1521,16450
30782,1525,16451
31121,1525,16451
31452,1525,16451
38597,1520,16452
38598,1521,16452
38599,1522,16452
38600,1523,16452
38601,1520,16452
38602,1521,16452
38718,1520,16452
38719,1521,16452
38720,1522,16452
38606,1520,16452
38607,1521,16452
38721,1520,16452
38722,1521,16452
38723,1522,16452
38724,1522,16452
38612,1520,16452
38613,1521,16452
38614,1522,16452
38615,1522,16452
38620,1520,16452
38621,1521,16452
38622,1520,16452
38623,1521,16452
38624,1520,16452
38625,1521,16452
38626,1522,16452
38704,1520,16452
38705,1521,16452
38706,1522,16452
38707,1522,16452
30802,1520,16455
30803,1521,16455
30804,1520,16455
30805,1521,16455
30806,1522,16455
30807,1520,16455
30808,1521,16455
30816,1520,16456
30817,1521,16456
30818,1522,16456
34747,1520,16456
34480,1520,16457
34481,1521,16457
30831,1520,16457
30823,1520,16458
30824,1521,16458
30837,1520,16458
30838,1520,16458
30827,1520,16459
30828,1521,16459
30829,1522,16459
30839,1520,16459
30840,1520,16460
30841,1521,16460
30842,1522,16460
30843,1520,16460
30844,1520,16461
30845,1521,16461
30846,1522,16461
30847,1520,16461
30851,1520,16462
30852,1521,16462
30853,1522,16462
30854,1520,16462
34485,1520,16463
34486,1521,16463
34487,1522,16463
30858,1520,16463
30859,1520,16464
30860,1521,16464
30861,1522,16464
30862,1520,16464
30863,1520,16465
30864,1521,16465
30865,1522,16465
30866,1520,16465
30868,1520,16466
30869,1521,16466
30870,1520,16466
30871,1520,16467
30872,1521,16467
30873,1522,16467
30874,1520,16468
30875,1521,16468
30879,1525,16469
30880,1525,16470
30881,1525,16471
30882,1525,16472
30883,1525,16473
30884,1525,16474
30991,1525,16475
30888,1525,16475
30889,1525,16475
30890,1525,16475
30891,1525,16475
30892,1525,16475
30893,1525,16475
30894,1525,16475
30895,1525,16475
30896,1525,16475
30897,1525,16475
30992,1525,16476
30899,1525,16476
30900,1525,16476
30901,1525,16476
30902,1525,16476
30903,1525,16476
30993,1525,16477
30905,1525,16477
30906,1525,16477
30907,1525,16477
30908,1525,16477
30909,1525,16477
30910,1525,16477
30911,1520,16478
30912,1521,16478
30913,1522,16478
30961,1520,16478
30962,1521,16478
30916,1520,16478
30917,1521,16478
30918,1522,16478
30919,1522,16478
30920,1520,16478
30921,1521,16478
30922,1520,16478
30923,1521,16478
30924,1522,16478
30925,1522,16478
30926,1522,16478
30927,1520,16478
30928,1521,16478
30929,1522,16478
30930,1520,16478
30931,1521,16478
30932,1522,16478
30933,1520,16478
30934,1521,16478
30935,1522,16478
30936,1522,16478
30937,1520,16478
30938,1521,16478
30939,1522,16478
30940,1520,16478
30941,1521,16478
30942,1522,16478
30943,1520,16479
30944,1521,16479
30945,1522,16479
30946,1520,16479
30947,1521,16479
30948,1520,16480
30949,1521,16480
30950,1522,16480
30951,1522,16480
30952,1522,16480
30953,1522,16480
30954,1522,16480
30955,1520,16480
30956,1521,16480
30957,1522,16480
30958,1520,16480
30959,1521,16480
30960,1522,16480
30977,1520,16495
30978,1521,16495
30979,1522,16495
30980,1520,16495
30981,1521,16495
30982,1522,16495
37879,1520,16495
37880,1521,16495
37881,1520,16495
37882,1521,16495
37883,1522,16495
31028,1520,16498
31029,1521,16498
31030,1522,16498
31006,1520,16498
31007,1521,16498
31008,1522,16498
31009,1520,16498
31010,1520,16498
31011,1521,16498
31012,1522,16498
31013,1520,16498
31014,1521,16498
31015,1522,16498
31016,1520,16498
31017,1521,16498
31018,1522,16498
31621,1520,16498
31020,1520,16498
31021,1520,16498
31022,1520,16498
31023,1520,16498
31620,1520,16498
31025,1520,16498
31026,1521,16498
31027,1522,16498
31067,1520,16499
31068,1521,16499
31069,1522,16499
31034,1520,16499
31035,1521,16499
31036,1522,16499
31037,1520,16499
31038,1521,16499
31039,1522,16499
31040,1520,16499
31041,1521,16499
31042,1522,16499
31043,1520,16499
31044,1521,16499
31045,1522,16499
31046,1520,16499
31047,1521,16499
31048,1522,16499
31049,1520,16499
31050,1521,16499
31051,1522,16499
31052,1520,16499
31053,1521,16499
31054,1522,16499
31055,1520,16499
31056,1521,16499
31622,1528,16499
31059,1528,16499
31071,1520,16501
31072,1521,16501
31073,1522,16501
31074,1520,16501
31464,1520,16503
31465,1521,16503
31099,1520,16503
31151,1520,16517
31152,1521,16517
31128,1520,16517
31129,1521,16517
31155,1520,16517
31156,1521,16517
31157,1520,16517
31158,1521,16517
31134,1520,16517
31135,1521,16517
31136,1520,16517
31137,1521,16517
31153,1520,16518
31154,1521,16518
31159,1520,16518
31160,1521,16518
31161,1520,16518
31162,1521,16518
31145,1520,16518
31146,1520,16519
31147,1521,16519
31148,1522,16519
31149,1520,16519
31150,1521,16519
31163,1525,16520
31391,1525,16520
31171,1525,16520
31172,1520,16523
31173,1521,16523
31205,1520,16523
31206,1521,16523
31207,1522,16523
31394,1525,16524
31177,1525,16524
31178,1525,16524
31208,1525,16524
31395,1525,16525
31180,1525,16525
31393,1525,16527
31392,1525,16528
31402,1520,16529
31403,1521,16529
45511,1520,16532
45512,1521,16532
31212,1520,16532
31213,1521,16532
31214,1520,16532
31215,1521,16532
31216,1520,16532
31217,1521,16532
31218,1520,16532
31219,1521,16532
31220,1520,16532
31221,1521,16532
31222,1525,16533
45500,1520,16534
45501,1521,16534
31225,1520,16534
31226,1521,16534
31227,1520,16534
31228,1521,16534
31229,1520,16534
31230,1521,16534
31231,1522,16534
31232,1525,16535
31233,1520,16536
31234,1521,16536
31235,1520,16536
31246,1520,16536
31247,1521,16536
31238,1520,16536
31239,1521,16536
31240,1520,16536
31241,1521,16536
31242,1520,16536
31243,1521,16536
31244,1520,16536
31245,1521,16536
45509,1520,16538
45510,1521,16538
31261,1520,16538
31262,1521,16538
31263,1520,16538
31264,1521,16538
31265,1520,16538
31266,1521,16538
31267,1520,16538
31268,1521,16538
31269,1520,16538
31270,1521,16538
45505,1520,16539
45506,1521,16539
31273,1520,16540
31274,1521,16540
31275,1522,16540
31276,1520,16540
31277,1521,16540
31278,1520,16540
31279,1521,16540
31280,1520,16540
31281,1521,16540
31282,1520,16540
31283,1521,16540
31284,1522,16540
31285,1520,16540
31286,1521,16540
31287,1520,16540
31288,1521,16540
45503,1520,16541
45504,1521,16541
31291,1520,16541
31292,1521,16541
31293,1520,16541
31294,1521,16541
45507,1520,16542
45508,1521,16542
31297,1520,16542
31298,1521,16542
38044,1521,16553
38045,1520,16553
38046,1522,16553
31453,1520,16557
31454,1521,16557
31455,1520,16557
31456,1521,16557
31457,1520,16557
31458,1521,16557
31459,1522,16557
31497,1520,16560
31498,1521,16560
31522,1520,16580
31523,1521,16580
31524,1520,16580
31525,1520,16581
31526,1521,16581
31527,1520,16582
31528,1521,16582
44014,1520,16601
44015,1521,16601
44016,1522,16601
31594,1525,16604
31591,1525,16604
31592,1525,16604
31593,1525,16604
31597,1520,16605
31598,1521,16605
31601,1520,16606
31602,1521,16606
31603,1525,16607
31604,1525,16608
34043,1525,16608
35426,1525,16622
31625,1525,16622
35417,1520,16623
35418,1521,16623
35419,1522,16623
35422,1520,16625
35423,1521,16625
35424,1520,16627
35425,1521,16627
35427,1525,16630
35420,1525,16631
35421,1525,16632
35416,1525,16637
32111,1520,16641
32112,1521,16641
32113,1522,16641
32114,1520,16642
32115,1521,16642
32116,1522,16642
32100,1520,16642
32101,1521,16642
32102,1522,16642
32103,1520,16642
32104,1521,16642
32105,1520,16642
32106,1521,16642
32107,1520,16642
32108,1521,16642
32109,1520,16642
32110,1521,16642
32118,1525,16643
32123,1520,16646
32124,1521,16646
32300,1520,16648
32301,1521,16648
32302,1522,16648
32184,1520,16649
32185,1521,16649
32186,1522,16649
32180,1520,16649
32181,1521,16649
32182,1520,16649
32183,1521,16649
33852,1520,16651
33853,1521,16651
33854,1522,16651
32167,1520,16651
32168,1521,16651
32238,1520,16651
32239,1521,16651
32417,1520,16651
32418,1521,16651
32419,1520,16651
32420,1521,16651
32421,1522,16651
32307,1520,16655
32308,1521,16655
32309,1522,16655
32310,1520,16656
32311,1521,16656
32284,1520,16656
32285,1521,16656
32221,1520,16659
32222,1521,16659
102780,1522,16659
102781,1520,16659
102782,1521,16659
102783,1522,16659
32217,1520,16659
32218,1521,16659
32312,1520,16660
32313,1521,16660
32314,1522,16660
93331,1520,16660
93332,1521,16660
93333,1522,16660
93334,1520,16660
93335,1521,16660
32290,1520,16661
32291,1521,16661
102824,1522,16661
102825,1520,16661
102826,1521,16661
102827,1522,16661
32271,1520,16661
32272,1521,16661
32273,1522,16661
32317,1520,16662
32318,1521,16662
102676,1522,16662
102677,1520,16662
102678,1521,16662
102679,1522,16662
32260,1520,16662
32261,1521,16662
102680,1522,16662
32262,1520,16662
32263,1521,16662
32264,1522,16662
32319,1520,16663
32320,1521,16663
32327,1520,16664
32328,1521,16664
32329,1522,16664
32324,1520,16664
32325,1521,16664
32326,1522,16664
102772,1520,16665
102773,1521,16665
102774,1522,16665
32414,1520,16665
32415,1521,16665
32416,1522,16665
102775,1520,16665
102776,1521,16665
102777,1520,16665
102778,1521,16665
102779,1522,16665
96966,1520,16666
96967,1521,16666
96968,1522,16666
32339,1520,16666
32340,1521,16666
96965,1522,16666
32341,1520,16666
32342,1521,16666
96969,1520,16666
96970,1521,16666
96971,1522,16666
96972,1520,16666
96973,1521,16666
96974,1522,16666
33532,1520,16667
33533,1521,16667
33534,1522,16667
32425,1520,16668
32426,1521,16668
32427,1522,16668
32356,1520,16668
32357,1521,16668
32358,1520,16668
32359,1521,16668
32362,1520,16669
32363,1521,16669
93366,1522,16669
93525,1520,16669
93526,1521,16669
93527,1522,16669
93367,1520,16669
93368,1521,16669
93369,1522,16669
93370,1520,16669
93371,1521,16669
93372,1522,16669
93373,1520,16669
93374,1521,16669
93375,1522,16669
93376,1520,16669
93377,1521,16669
93378,1522,16669
93379,1520,16669
93380,1521,16669
93381,1522,16669
93382,1520,16669
93383,1521,16669
93384,1522,16669
32422,1520,16670
32423,1521,16670
32424,1522,16670
102668,1520,16670
102669,1521,16670
102670,1522,16670
32367,1520,16670
32368,1521,16670
102671,1522,16670
32369,1520,16671
32370,1521,16671
93409,1522,16671
93528,1520,16671
93529,1521,16671
93530,1522,16671
93412,1520,16671
93413,1521,16671
93414,1522,16671
32408,1520,16672
32409,1521,16672
32410,1522,16672
32377,1520,16672
32378,1521,16672
32379,1520,16672
32380,1521,16672
102868,1520,16673
102869,1521,16673
102870,1522,16673
32622,1520,16673
32623,1521,16673
32624,1522,16673
32384,1520,16673
32385,1521,16673
102871,1522,16673
32402,1520,16674
32403,1521,16674
32404,1522,16674
32389,1520,16674
32390,1521,16674
32391,1522,16674
32392,1520,16674
32393,1521,16674
32405,1520,16675
32406,1521,16675
32407,1522,16675
32400,1520,16675
32401,1521,16675
32435,1520,16676
32436,1521,16676
32437,1522,16676
32431,1520,16676
32432,1521,16676
32433,1520,16676
32434,1521,16676
102737,1520,16677
102738,1521,16677
102739,1522,16677
34899,1520,16677
34900,1521,16677
34901,1522,16677
33266,1520,16678
33267,1521,16678
33268,1522,16678
32596,1520,16678
32597,1521,16678
32598,1522,16678
32599,1520,16678
32600,1521,16678
32601,1522,16678
32602,1520,16678
32603,1521,16678
32604,1522,16678
32605,1520,16678
32606,1521,16678
32607,1522,16678
32611,1520,16678
32612,1521,16678
32613,1520,16678
32614,1521,16678
32615,1520,16678
32616,1521,16678
32803,1520,16678
32804,1521,16678
32805,1520,16678
32806,1521,16678
96264,1520,16680
96265,1521,16680
96266,1522,16680
32472,1520,16680
32473,1521,16680
32474,1522,16680
96273,1520,16680
96274,1521,16680
96275,1522,16680
32477,1520,16680
32478,1521,16680
32479,1522,16680
96276,1520,16680
96277,1521,16680
96278,1522,16680
63912,1525,16681
32588,1525,16681
47514,1525,16681
47515,1525,16681
32517,1520,16683
32518,1521,16683
32519,1522,16683
33465,1520,16685
33466,1521,16685
32561,1520,16685
32562,1521,16685
32563,1522,16685
93410,1520,16685
93411,1521,16685
32537,1520,16688
32538,1521,16688
92245,1522,16688
92251,1520,16688
92252,1521,16688
92253,1522,16688
32539,1520,16688
32540,1521,16688
32620,1520,16689
32621,1521,16689
83643,1522,16689
32635,1520,16690
32636,1521,16690
32637,1522,16690
32546,1520,16690
32547,1521,16690
98213,1520,16691
98214,1521,16691
98215,1522,16691
32642,1520,16691
32643,1521,16691
32644,1522,16691
32551,1520,16691
32552,1521,16691
32625,1520,16692
32626,1521,16692
92183,1522,16692
92184,1520,16692
92185,1521,16692
92186,1522,16692
92187,1520,16692
92188,1521,16692
32657,1525,16696
34558,1525,16696
32663,1525,16696
34559,1525,16696
32665,1525,16696
83481,1525,16696
83482,1525,16696
83483,1525,16696
83484,1525,16696
83485,1525,16696
83487,1525,16696
83488,1525,16696
83489,1525,16696
83490,1525,16696
83491,1525,16696
55791,1520,16708
55792,1521,16708
55793,1522,16708
102645,1520,16708
102646,1521,16708
102647,1522,16708
32738,1520,16708
32739,1521,16708
32740,1522,16708
32741,1520,16708
32742,1521,16708
32743,1522,16708
33509,1520,16709
33510,1521,16709
96060,1520,16710
96061,1521,16710
96062,1522,16710
62275,1520,16710
62276,1521,16710
62277,1522,16710
62273,1520,16710
62274,1521,16710
33506,1520,16712
33507,1521,16712
33508,1522,16712
102740,1520,16712
102741,1521,16712
102742,1522,16712
33468,1520,16712
33469,1521,16712
102743,1522,16712
32771,1520,16713
32772,1521,16713
32961,1520,16713
32962,1521,16713
34138,1528,16713
93114,1520,16714
93115,1521,16714
93116,1522,16714
32776,1520,16714
32777,1521,16714
93113,1522,16714
33260,1520,16715
33261,1521,16715
33262,1522,16715
32781,1520,16715
32782,1521,16715
32788,1520,16715
32789,1521,16715
32790,1522,16715
40598,1520,16721
40599,1521,16721
40600,1522,16721
32825,1520,16721
32826,1521,16721
32827,1522,16721
40741,1520,16721
40742,1521,16721
32830,1520,16721
32831,1521,16721
40585,1520,16721
40586,1521,16721
33022,1520,16723
33023,1521,16723
32858,1520,16723
32859,1521,16723
33024,1520,16723
33025,1521,16723
33026,1522,16723
33040,1520,16724
33041,1521,16724
32864,1520,16724
32865,1521,16724
32866,1520,16724
32867,1521,16724
32868,1520,16724
32869,1521,16724
32870,1520,16724
32871,1521,16724
41143,1520,16725
41144,1521,16725
32878,1520,16725
32879,1521,16725
32880,1522,16725
32876,1520,16725
32877,1521,16725
37227,1520,16725
37228,1521,16725
32889,1520,16727
32890,1521,16727
32891,1522,16727
32892,1520,16727
32893,1521,16727
32894,1522,16727
32895,1520,16728
32896,1521,16728
32897,1520,16728
32898,1521,16728
32905,1525,16731
33535,1520,16733
33536,1521,16733
33537,1522,16733
32911,1520,16733
32912,1521,16733
32913,1520,16733
32914,1521,16733
32915,1520,16733
32916,1521,16733
40469,1520,16735
40470,1521,16735
40471,1522,16735
40465,1520,16735
40466,1521,16735
40467,1520,16735
40468,1521,16735
33128,1525,16736
33234,1525,16736
33235,1525,16736
32966,1520,16737
32967,1521,16737
32968,1520,16737
32969,1521,16737
32970,1522,16737
32971,1520,16737
32972,1521,16737
32973,1522,16737
32986,1520,16740
32987,1521,16740
32998,1520,16744
32999,1521,16744
34337,1528,16744
33000,1520,16745
33001,1521,16745
33010,1520,16749
33011,1521,16749
33012,1520,16750
33013,1521,16750
33017,1520,16752
33018,1521,16752
33019,1520,16752
33020,1521,16752
33021,1522,16752
33257,1520,16753
33258,1521,16753
33259,1522,16753
33263,1520,16755
33264,1521,16755
33265,1522,16755
33053,1520,16755
33054,1521,16755
33055,1522,16755
33056,1520,16755
33057,1521,16755
33411,1520,16757
33412,1521,16757
33413,1522,16757
33269,1520,16759
33270,1521,16759
33271,1522,16759
33088,1520,16760
33089,1521,16760
33090,1522,16760
102880,1520,16760
102881,1521,16760
102882,1522,16760
102883,1520,16760
102884,1521,16760
102885,1522,16760
102886,1520,16760
102887,1521,16760
33124,1520,16762
33125,1521,16762
33126,1522,16762
34595,1520,16762
34596,1521,16762
34597,1522,16762
33118,1520,16762
33119,1521,16762
33120,1522,16762
42370,1525,16763
33149,1525,16763
33150,1525,16763
33151,1525,16763
33152,1525,16763
33154,1525,16763
33155,1525,16763
42371,1525,16763
42372,1525,16763
42373,1525,16763
42374,1525,16763
42375,1525,16763
42376,1525,16763
82601,1525,16763
82602,1525,16763
82603,1525,16763
82604,1525,16763
82605,1525,16763
40472,1520,16764
40473,1521,16764
40474,1522,16764
40475,1520,16764
40476,1521,16764
40477,1522,16764
40447,1520,16764
40448,1521,16764
40452,1520,16764
40453,1521,16764
40454,1520,16764
40455,1521,16764
33231,1520,16774
33232,1521,16774
33233,1522,16774
33217,1520,16774
33218,1521,16774
34230,1520,16780
34231,1521,16780
34232,1522,16780
34233,1520,16780
33295,1520,16780
33296,1521,16780
33297,1522,16780
33298,1520,16780
33300,1520,16780
33301,1521,16780
33302,1522,16780
33303,1520,16780
33304,1521,16780
33305,1522,16780
33306,1520,16780
33307,1520,16780
33308,1521,16780
33309,1522,16780
33310,1520,16780
33311,1520,16780
33312,1521,16780
33313,1522,16780
33314,1520,16780
33315,1520,16780
33316,1521,16780
33317,1522,16780
33318,1520,16780
33319,1520,16780
33320,1521,16780
33321,1522,16780
33322,1520,16780
33323,1520,16780
33324,1521,16780
33325,1522,16780
33326,1520,16780
34235,1520,16780
34236,1521,16780
34237,1522,16780
34238,1520,16780
33334,1525,16786
33357,1525,16795
33426,1525,16800
33986,1525,16800
34007,1525,16800
33384,1525,16806
96975,1525,16806
96976,1525,16806
33388,1525,16807
96977,1525,16807
96978,1525,16807
33394,1525,16809
33395,1525,16809
33396,1525,16809
33397,1525,16809
33398,1525,16809
33542,1525,16809
33403,1525,16810
33404,1525,16810
33405,1525,16810
33406,1525,16810
33529,1525,16811
33408,1525,16811
33527,1525,16812
33410,1525,16812
33585,1520,16813
33586,1521,16813
33416,1520,16813
33417,1521,16813
34830,1520,16813
34831,1521,16813
33418,1520,16814
33419,1521,16814
38482,1520,16814
38483,1521,16814
33422,1520,16815
33423,1521,16815
33432,1520,16817
33433,1521,16817
33436,1520,16818
33437,1521,16818
34851,1520,16819
34852,1521,16819
126879,1520,16819
126880,1521,16819
34298,1520,16819
34299,1521,16819
33471,1525,16824
33472,1525,16824
33539,1525,16824
33474,1525,16825
33475,1525,16825
33476,1525,16826
33479,1525,16828
33514,1525,16828
33515,1525,16828
33540,1525,16828
33484,1525,16829
33502,1525,16829
33503,1525,16829
93549,1525,16829
93613,1525,16829
93387,1525,16829
93772,1525,16829
33485,1525,16830
33486,1525,16830
33487,1525,16830
33488,1525,16830
33489,1525,16830
33490,1525,16831
33491,1525,16831
33538,1525,16831
33493,1525,16832
33494,1525,16832
33495,1525,16833
33497,1525,16834
33498,1525,16834
33504,1525,16835
33541,1525,16835
33543,1525,16836
33544,1525,16837
34841,1525,16837
33545,1525,16838
33546,1525,16839
33550,1525,16840
33551,1525,16840
33552,1525,16841
33553,1525,16842
38484,1525,16842
33747,1525,16846
33748,1525,16847
33749,1525,16848
33750,1525,16849
33568,1525,16849
33751,1525,16850
33752,1525,16851
33753,1525,16852
33755,1525,16853
35899,1525,16854
35900,1520,16855
35901,1521,16855
35902,1520,16856
35903,1521,16856
34844,1525,16858
34845,1525,16859
33589,1525,16860
33590,1525,16860
33592,1525,16860
33930,1525,16860
33927,1520,16861
33928,1521,16861
33929,1522,16861
33600,1520,16861
33601,1521,16861
33602,1522,16861
33932,1520,16861
33933,1521,16861
33698,1525,16862
33615,1525,16862
126208,1525,16862
126216,1525,16862
33618,1525,16864
33627,1525,16864
34593,1525,16864
33629,1525,16864
33630,1525,16864
34019,1525,16864
33631,1525,16865
107784,1525,16865
33642,1525,16865
33647,1525,16865
107785,1525,16865
107786,1525,16865
107787,1525,16865
107788,1525,16865
107789,1525,16865
107790,1525,16865
33648,1525,16868
122960,1525,16868
33649,1525,16868
34594,1525,16868
122963,1525,16868
122962,1525,16868
33654,1525,16869
33655,1525,16869
34589,1525,16884
34583,1525,16884
34584,1525,16884
33704,1525,16884
33705,1525,16884
33706,1525,16884
34091,1525,16884
34095,1525,16884
34096,1525,16884
33710,1525,16885
34508,1525,16885
33720,1525,16885
33721,1525,16885
33722,1525,16885
33723,1525,16885
33724,1525,16885
33726,1525,16885
123111,1525,16885
123112,1525,16885
123114,1525,16885
34586,1525,16886
97452,1525,16886
