ID,FeatureTypeID,ParentRef,FeatureVersionID,ReliabilityID
45231,10,33936,42950,1
200831,25,33936,250831,1
44928,646,33938,42647,1
200844,25,33938,250844,1
44929,646,33939,42648,1
200846,25,33939,250846,1
44932,646,33940,42651,1
45470,647,33940,43189,1
200848,25,33940,250848,1
200849,25,33940,250849,1
44933,224,33941,42652,1
44934,8,33941,42653,1
44935,9,33941,42654,1
44936,10,33941,42655,1
200852,25,33941,250852,1
44937,646,33942,42656,1
45471,647,33942,43190,1
200853,25,33942,250853,1
44938,224,33943,42657,1
44940,8,33943,42659,1
44941,9,33943,42660,1
44942,10,33943,42661,1
200855,25,33943,250855,1
44943,224,33944,42662,1
44944,8,33944,42663,1
44945,9,33944,42664,1
44946,10,33944,42665,1
200858,25,33944,250858,1
44947,8,33945,42666,1
44948,10,33945,42667,1
45007,224,33945,42726,1
200904,25,33945,250904,1
44949,224,33946,42668,1
45272,8,33946,42991,1
45274,9,33946,42993,1
45275,10,33946,42994,1
200860,25,33946,250860,1
44954,646,33948,42673,1
200864,25,33948,250864,1
200865,25,33948,250865,1
44955,646,33949,42674,1
45469,647,33949,43188,1
200867,25,33949,250867,1
44956,8,33950,42675,1
44957,224,33950,42676,1
44958,10,33950,42677,1
44959,9,33950,42678,1
200869,25,33950,250869,1
45491,646,33951,43210,1
45492,826,33951,43211,1
200871,25,33951,250871,1
44960,8,33952,42679,1
44961,9,33952,42680,1
44962,10,33952,42681,1
44963,224,33952,42682,1
201323,25,33952,251323,1
44964,8,33953,42683,1
44965,9,33953,42684,1
44966,10,33953,42685,1
44967,224,33953,42686,1
201325,25,33953,251325,1
44968,8,33954,42687,1
44969,9,33954,42688,1
44970,10,33954,42689,1
44971,224,33954,42690,1
201327,25,33954,251327,1
44972,8,33955,42691,1
44973,9,33955,42692,1
44974,224,33955,42693,1
44975,10,33955,42694,1
201328,25,33955,251328,1
44980,224,33958,42699,1
44981,10,33958,42700,1
44982,8,33958,42701,1
44983,9,33958,42702,1
200886,25,33958,250886,1
44986,8,33959,42705,1
44987,224,33959,42706,1
44988,10,33959,42707,1
44989,9,33959,42708,1
200883,25,33959,250883,1
44990,8,33960,42709,1
44991,224,33960,42710,1
44992,10,33960,42711,1
44993,9,33960,42712,1
200885,25,33960,250885,1
45317,8,33973,43036,1
45318,9,33973,43037,1
45319,224,33973,43038,1
45320,11,33973,43039,1
45321,10,33973,43040,1
201176,25,33973,251176,1
333973,26,33973,433973,1
200907,25,33974,250907,1
200908,25,33974,250908,1
45036,8,33982,42755,1
45037,9,33982,42756,1
45038,224,33982,42757,1
45039,10,33982,42758,1
200935,25,33982,250935,1
200936,25,33982,250936,1
200938,25,33983,250938,1
200939,25,33983,250939,1
45040,224,33984,42759,1
45041,8,33984,42760,1
45042,8,33984,42761,1
45043,9,33984,42762,1
45044,11,33984,42763,1
45045,10,33984,42764,1
200941,25,33984,250941,1
45046,224,33985,42765,1
45047,8,33985,42766,1
45048,9,33985,42767,1
45049,11,33985,42768,1
200943,25,33985,250943,1
45056,646,33986,42775,1
45057,647,33986,42776,1
200950,25,33986,250950,1
45058,646,33987,42777,1
45059,647,33987,42778,1
200952,25,33987,250952,1
45060,646,33988,42779,1
45061,647,33988,42780,1
200954,25,33988,250954,1
45062,646,33989,42781,1
200956,25,33989,250956,1
45063,646,33990,42782,1
45064,647,33990,42783,1
200958,25,33990,250958,1
45065,646,33991,42784,1
45066,647,33991,42785,1
200960,25,33991,250960,1
45067,646,33992,42786,1
45068,647,33992,42787,1
200962,25,33992,250962,1
45069,646,33993,42788,1
200964,25,33993,250964,1
45070,646,33994,42789,1
45071,647,33994,42790,1
200966,25,33994,250966,1
45072,646,33995,42791,1
45073,647,33995,42792,1
200968,25,33995,250968,1
45074,646,33996,42793,1
45075,647,33996,42794,1
200970,25,33996,250970,1
45076,646,33997,42795,1
45077,647,33997,42796,1
200972,25,33997,250972,1
45078,646,33998,42797,1
45079,647,33998,42798,1
200974,25,33998,250974,1
45080,646,33999,42799,1
45081,647,33999,42800,1
200977,25,33999,250977,1
45082,8,34000,42801,1
45083,224,34000,42802,91479
45084,10,34000,42803,91479
63287,9,34000,60966,91479
200978,25,34000,250978,1
45322,8,34016,43041,1
45323,9,34016,43042,1
45324,10,34016,43043,1
45325,224,34016,43044,1
201178,25,34016,251178,1
334016,26,34016,434016,1
45326,8,34017,43045,1
45327,11,34017,43046,1
45328,10,34017,43047,1
45329,224,34017,43048,1
201179,25,34017,251179,1
334017,26,34017,434017,1
45330,8,34018,43049,1
45331,11,34018,43050,1
45332,10,34018,43051,1
45333,9,34018,43052,1
45334,224,34018,43053,1
201180,25,34018,251180,1
334018,26,34018,434018,1
45196,504,34020,42915,1
45197,626,34020,42916,1
200988,25,34020,250988,1
45087,224,34021,42806,1
45088,8,34021,42807,1
45089,10,34021,42808,1
45198,504,34021,42917,1
45199,626,34021,42918,1
200990,25,34021,250990,1
45091,647,34022,42810,1
45204,504,34022,42923,1
45205,626,34022,42924,1
45230,826,34022,42949,1
200994,25,34022,250994,1
200995,25,34022,250995,1
45202,504,34023,42921,1
45203,626,34023,42922,1
200997,25,34023,250997,1
45092,8,34024,42811,1
45093,224,34024,42812,1
45094,10,34024,42813,1
45095,9,34024,42814,1
45200,504,34024,42919,1
45201,626,34024,42920,1
200999,25,34024,250999,1
201000,25,34024,251000,1
45206,504,34025,42925,1
45207,626,34025,42926,1
201002,25,34025,251002,1
45260,646,34036,42979,1
47408,826,34036,45107,1
47409,14,34036,45108,1
47410,14,34036,45109,1
202984,25,34036,252984,1
45387,647,34056,43106,1
45388,826,34056,43107,1
201044,25,34056,251044,1
201046,25,34057,251046,1
201047,25,34057,251047,1
201048,25,34057,251048,1
201049,25,34057,251049,1
45389,826,34058,43108,1
45390,647,34058,43109,1
201051,25,34058,251051,1
201053,25,34059,251053,1
201055,25,34060,251055,1
201057,25,34061,251057,1
201059,25,34062,251059,1
201061,25,34063,251061,1
201063,25,34064,251063,1
201065,25,34065,251065,1
45109,8,34066,42828,1
45110,10,34066,42829,1
45355,224,34066,43074,1
201067,25,34066,251067,1
45111,8,34067,42830,1
45348,224,34067,43067,1
45349,10,34067,43068,1
45350,9,34067,43069,1
201203,25,34067,251203,1
201070,25,34068,251070,1
201072,25,34069,251072,1
45335,8,34070,43054,1
45336,9,34070,43055,1
45347,10,34070,43066,1
45467,224,34070,43186,1
201303,25,34070,251303,1
45468,826,34071,43187,1
201078,25,34071,251078,1
45127,8,34076,42846,1
45128,9,34076,42847,1
45132,10,34076,42851,1
45134,224,34076,42853,1
201326,25,34076,251326,1
45129,8,34077,42848,1
45130,9,34077,42849,1
45131,10,34077,42850,1
45133,224,34077,42852,1
201324,25,34077,251324,1
52574,125,34078,50253,1
52599,646,34078,50278,1
201088,25,34078,251088,1
45252,8,34079,42971,1
45253,9,34079,42972,1
45254,224,34079,42973,1
45255,10,34079,42974,1
201144,25,34079,251144,1
45574,646,34080,43293,1
52575,125,34080,50254,1
201090,25,34080,251090,1
45191,14,34082,42910,1
45576,125,34082,43295,1
201094,25,34082,251094,1
45136,8,34083,42855,1
45137,9,34083,42856,91479
45138,224,34083,42857,1
45147,8,34083,42866,1
45151,125,34083,42870,1
45250,10,34083,42969,1
201096,25,34083,251096,1
45140,8,34084,42859,91479
45141,9,34084,42860,1
45143,224,34084,42862,1
45148,125,34084,42867,1
45149,8,34084,42868,1
45248,10,34084,42967,1
201098,25,34084,251098,1
45145,224,34085,42864,1
45146,8,34085,42865,1
45150,125,34085,42869,1
45249,10,34085,42968,1
201100,25,34085,251100,1
45170,8,34097,42889,1
45171,224,34097,42890,1
45172,10,34097,42891,1
201107,25,34097,251107,1
334097,26,34097,434097,1
45173,8,34098,42892,1
45174,224,34098,42893,1
45175,10,34098,42894,1
201111,25,34098,251111,1
334098,26,34098,434098,1
45177,125,34099,42896,1
45407,826,34099,43126,1
201110,25,34099,251110,1
45176,125,34100,42895,1
45408,826,34100,43127,1
201114,25,34100,251114,1
45178,125,34102,42897,1
45179,10,34102,42898,1
45180,224,34102,42899,1
45181,8,34102,42900,1
45182,8,34102,42901,1
201116,25,34102,251116,1
45189,14,34103,42908,1
45578,125,34103,43297,1
201120,25,34103,251120,1
45190,125,34104,42909,1
45192,10,34104,42911,1
45193,224,34104,42912,1
45194,9,34104,42913,1
45195,8,34104,42914,1
201121,25,34104,251121,1
45219,8,34105,42938,1
45220,9,34105,42939,1
45221,224,34105,42940,1
45222,10,34105,42941,1
201125,25,34105,251125,1
334105,26,34105,434105,1
45216,125,34106,42935,1
45217,10,34106,42936,1
45218,224,34106,42937,1
45587,8,34106,43306,1
201124,25,34106,251124,1
45223,8,34107,42942,1
45224,9,34107,42943,1
45225,224,34107,42944,1
45405,10,34107,43124,1560
201127,25,34107,251127,1
334107,26,34107,434107,1
45226,8,34108,42945,1
45227,9,34108,42946,1
45228,224,34108,42947,1
45406,10,34108,43125,1560
201129,25,34108,251129,1
334108,26,34108,434108,1
45232,224,34109,42951,1
45233,8,34109,42952,1
45234,10,34109,42953,1
45235,9,34109,42954,1
201131,25,34109,251131,1
45236,224,34110,42955,1
45237,8,34110,42956,1
45238,10,34110,42957,1
45239,9,34110,42958,1
201133,25,34110,251133,1
45240,224,34111,42959,1
45241,8,34111,42960,1
45242,10,34111,42961,1
45243,9,34111,42962,1
201135,25,34111,251135,1
45579,646,34113,43298,1
52579,125,34113,50258,1
201139,25,34113,251139,1
45251,14,34114,42970,1
45577,125,34114,43296,1
52598,646,34114,50277,1
201141,25,34114,251141,1
45580,646,34116,43299,1
52576,125,34116,50255,1
201146,25,34116,251146,1
52577,125,34117,50256,1
52597,646,34117,50276,1
201148,25,34117,251148,1
52578,125,34118,50257,1
201150,25,34118,251150,1
45256,8,34119,42975,1
45257,9,34119,42976,1
45258,224,34119,42977,1
45259,10,34119,42978,1
201152,25,34119,251152,1
45261,224,34120,42980,1
45262,8,34120,42981,1
45548,10,34120,43267,1
52573,11,34120,50252,1
52581,125,34120,50260,1
201155,25,34120,251155,1
45265,224,34121,42984,1
45269,8,34121,42988,1
45271,10,34121,42990,1
45273,9,34121,42992,1
201158,25,34121,251158,1
45264,8,34122,42983,1
45266,9,34122,42985,1
45268,224,34122,42987,1
45270,10,34122,42989,1
52580,125,34122,50259,1
201157,25,34122,251157,1
45276,224,34123,42995,1
45277,8,34123,42996,1
45278,10,34123,42997,1
45279,9,34123,42998,1
201160,25,34123,251160,1
45298,8,34137,43017,1
45299,224,34137,43018,1
45300,9,34137,43019,1
45301,9,34137,43020,1
45302,10,34137,43021,1
201186,25,34137,251186,1
45303,646,34138,43022,1
201168,25,34138,251168,1
201169,25,34138,251169,1
45306,9,34139,43025,1
45308,8,34139,43027,1
45309,224,34139,43028,1
45310,10,34139,43029,1
201172,25,34139,251172,1
45337,8,34140,43056,1
45338,10,34140,43057,1
45339,224,34140,43058,1
45432,125,34140,43151,1
45433,9,34140,43152,1
201187,25,34140,251187,1
45340,8,34141,43059,1
45341,224,34141,43060,1
45342,10,34141,43061,1
45430,9,34141,43149,1
45431,125,34141,43150,1
201188,25,34141,251188,1
45429,125,34142,43148,1
201189,25,34142,251189,1
201191,25,34142,251191,1
45434,125,34143,43153,1
201192,25,34143,251192,1
57929,14,34156,55608,1
57930,524,34156,55609,91479
63296,647,34156,60975,91479
201205,25,34156,251205,1
45392,8,34177,43111,1
45393,9,34177,43112,1
45394,224,34177,43113,1
45395,10,34177,43114,1
201228,25,34177,251228,1
201233,25,34179,251233,1
201235,25,34179,251235,1
45398,224,34180,43117,1
45427,8,34180,43146,1
45428,9,34180,43147,1
201263,25,34180,251263,1
45399,8,34181,43118,1
45400,9,34181,43119,1
45401,224,34181,43120,1
45402,10,34181,43121,1
201239,25,34181,251239,1
201241,25,34182,251241,1
45447,224,34196,43166,1
45448,8,34196,43167,1
45449,10,34196,43168,1
45450,9,34196,43169,1
201284,25,34196,251284,1
201286,25,34197,251286,1
45667,8,34236,43386,1560
45668,224,34236,43387,1560
45669,11,34236,43388,1560
45670,10,34236,43389,1560
45671,9,34236,43390,1560
201523,25,34236,251523,1
45588,646,34256,43307,1
201384,25,34256,251384,1
45607,224,34276,43326,1
45608,8,34276,43327,1
45609,9,34276,43328,1
45610,10,34276,43329,1
201404,25,34276,251404,1
45611,8,34277,43330,1
45612,10,34277,43331,1
45613,10,34277,43332,1
45614,224,34277,43333,1
201406,25,34277,251406,1
45615,8,34278,43334,1
45616,224,34278,43335,1
45617,10,34278,43336,1
45618,10,34278,43337,1
58007,8,34278,55686,1
58008,9,34278,55687,1
64327,504,34278,62006,1
201408,25,34278,251408,1
45619,646,34279,43338,1
201411,25,34279,251411,1
201412,25,34279,251412,1
45620,646,34280,43339,1
201414,25,34280,251414,1
46007,8,34336,43726,1
46008,9,34336,43727,1
46009,224,34336,43728,1
46010,10,34336,43729,1
202985,25,34336,252985,1
47396,14,34337,45095,1
47397,14,34337,45096,1
47398,646,34337,45097,1
47399,647,34337,45098,1
47400,826,34337,45099,1
47401,826,34337,45100,1
202964,25,34337,252964,1
45783,8,34356,43502,1
45813,10,34356,43532,1
45814,224,34356,43533,1
45815,9,34356,43534,1
201616,25,34356,251616,1
45647,224,34376,43366,1
45648,8,34376,43367,1
45649,10,34376,43368,1
45650,9,34376,43369,1
201504,25,34376,251504,1
45651,8,34377,43370,1
45652,224,34377,43371,1
45653,9,34377,43372,1
45654,10,34377,43373,1
45655,10,34377,43374,1
201506,25,34377,251506,1
45656,646,34378,43375,1
201508,25,34378,251508,1
45657,646,34379,43376,1
201510,25,34379,251510,1
45658,8,34380,43377,1
45659,224,34380,43378,1
45660,9,34380,43379,1
45661,10,34380,43380,1
45662,10,34380,43381,1
201512,25,34380,251512,1
45672,8,34396,43391,1560
45673,10,34396,43392,1560
45674,224,34396,43393,1560
46148,9,34396,43867,1560
201525,25,34396,251525,1
45687,8,34416,43406,1
45689,224,34416,43408,1
45747,10,34416,43466,1
52731,9,34416,50410,1
52733,504,34416,50412,1
201544,25,34416,251544,1
201545,25,34416,251545,1
45688,8,34417,43407,1
45694,224,34417,43413,1
45748,10,34417,43467,1
52732,9,34417,50411,1
52734,504,34417,50413,1
201547,25,34417,251547,1
201548,25,34417,251548,1
201549,25,34417,251549,1
45690,8,34418,43409,1
45691,9,34418,43410,1
45692,10,34418,43411,1
45693,224,34418,43412,1
52735,504,34418,50414,1
201551,25,34418,251551,1
45707,224,34436,43426,1
45708,10,34436,43427,1
45709,8,34436,43428,1
45829,504,34436,43548,1
201566,25,34436,251566,1
45711,125,34437,43430,1
45712,8,34437,43431,1
45713,224,34437,43432,1
45714,10,34437,43433,1
45827,504,34437,43546,1
201565,25,34437,251565,1
45716,8,34438,43435,1
45717,10,34438,43436,1
45727,224,34438,43446,1
45830,504,34438,43549,1
201568,25,34438,251568,1
45718,125,34439,43437,1
45719,14,34439,43438,1
45828,504,34439,43547,1
201570,25,34439,251570,1
45767,8,34456,43486,1
45768,224,34456,43487,1
45769,10,34456,43488,1
45787,504,34456,43506,1
45788,626,34456,43507,1
201604,25,34456,251604,1
45770,8,34457,43489,1
45771,224,34457,43490,1
45772,10,34457,43491,1
45785,504,34457,43504,1
45786,626,34457,43505,1
201606,25,34457,251606,1
45789,504,34458,43508,1
45790,626,34458,43509,1
201608,25,34458,251608,1
45773,8,34459,43492,1
45774,9,34459,43493,1
45775,11,34459,43494,1
45776,10,34459,43495,1
45807,224,34459,43526,1
201623,25,34459,251623,1
45777,8,34460,43496,1
45778,9,34460,43497,1
45779,10,34460,43498,1
45780,14,34460,43499,1
45812,224,34460,43531,1
201611,25,34460,251611,1
201612,25,34460,251612,1
45781,8,34461,43500,1
45782,9,34461,43501,1
45810,10,34461,43529,1
45811,224,34461,43530,1
201615,25,34461,251615,1
45847,504,34476,43566,1
45848,8,34476,43567,1
45849,8,34476,43568,1
45850,224,34476,43569,1
45855,10,34476,43574,1
45856,10,34476,43575,1
201647,25,34476,251647,1
201648,25,34476,251648,1
201649,25,34476,251649,1
201650,25,34476,251650,1
201652,25,34476,251652,1
201653,25,34476,251653,1
201654,25,34476,251654,1
201655,25,34476,251655,1
45851,8,34477,43570,1
45852,10,34477,43571,1
45853,10,34477,43572,1
45854,224,34477,43573,1
45927,504,34477,43646,1
201657,25,34477,251657,1
45860,10,34479,43579,1
45861,224,34479,43580,1
45862,8,34479,43581,1
45928,504,34479,43647,1
201658,25,34479,251658,1
45863,14,34480,43582,1
45929,504,34480,43648,1
201660,25,34480,251660,1
45864,646,34481,43583,1
45934,504,34481,43653,1
201662,25,34481,251662,1
45865,646,34482,43584,1
45930,504,34482,43649,1
201664,25,34482,251664,1
45866,646,34483,43585,1
45931,504,34483,43650,1
201666,25,34483,251666,1
45867,646,34484,43586,1
45935,504,34484,43654,1
201668,25,34484,251668,1
45868,646,34485,43587,1
45936,504,34485,43655,1
201670,25,34485,251670,1
45869,646,34486,43588,1
45937,504,34486,43656,1
201672,25,34486,251672,1
45870,646,34487,43589,1
45871,14,34487,43590,1
45938,504,34487,43657,1
201674,25,34487,251674,1
45872,646,34488,43591,1
45933,504,34488,43652,1
201676,25,34488,251676,1
45873,646,34489,43592,1
45932,504,34489,43651,1
201678,25,34489,251678,1
45874,8,34490,43593,91479
45876,9,34490,43595,91479
45877,10,34490,43596,91479
45878,224,34490,43597,91479
201680,25,34490,251680,1
45879,8,34491,43598,91479
45880,224,34491,43599,91479
45881,9,34491,43600,91479
45882,10,34491,43601,91479
201682,25,34491,251682,1
45887,8,34496,43606,1560
45907,9,34496,43626,1560
45908,224,34496,43627,1560
45909,10,34496,43628,1560
201723,25,34496,251723,1
45888,13,34497,43607,1
45889,14,34497,43608,1
45890,646,34497,43609,1
201685,25,34497,251685,1
201687,25,34498,251687,1
45891,646,34499,43610,1
201689,25,34499,251689,1
45892,646,34500,43611,1
201691,25,34500,251691,1
45893,646,34501,43612,1
201693,25,34501,251693,1
201694,25,34501,251694,1
45894,646,34502,43613,1
201696,25,34502,251696,1
201697,25,34502,251697,1
45895,646,34503,43614,1
201699,25,34503,251699,1
201700,25,34503,251700,1
45896,13,34504,43615,1
45897,14,34504,43616,1
201702,25,34504,251702,1
45898,646,34505,43617,1
201704,25,34505,251704,1
45899,646,34506,43618,1
201706,25,34506,251706,1
45900,646,34507,43619,1
201708,25,34507,251708,1
45901,646,34508,43620,1
201710,25,34508,251710,1
45902,646,34509,43621,1
201712,25,34509,251712,1
45947,646,34516,43666,1
45948,14,34516,43667,1
45949,13,34516,43668,1
201744,25,34516,251744,1
45950,647,34517,43669,1
49675,826,34517,47374,1
49676,14,34517,47375,1
49677,14,34517,47376,1
204428,25,34517,254428,1
45967,646,34536,43686,1
46700,826,34536,44406,1
201764,25,34536,251764,1
45970,13,34538,43689,1
45971,14,34538,43690,1
46699,826,34538,44405,1
201768,25,34538,251768,1
201769,25,34538,251769,1
45972,13,34539,43691,1
45973,14,34539,43692,1
46698,826,34539,44404,1
46789,164,34539,44495,1
201771,25,34539,251771,1
45974,164,34540,43693,1
45975,14,34540,43694,1
45976,14,34540,43695,1
46697,826,34540,44403,1
201773,25,34540,251773,1
46719,947,34542,44425,1
46879,951,34542,44578,1
46880,952,34542,44579,1
201776,25,34542,251776,1
45987,8,34558,43706,1
45988,224,34558,43707,1
45989,9,34558,43708,1
45991,10,34558,43710,1
201789,25,34558,251789,1
201790,25,34558,251790,1
45992,8,34576,43711,1
45993,9,34576,43712,1
45994,224,34576,43713,1
45995,10,34576,43714,1
201792,25,34576,251792,1
45996,8,34577,43715,1
45997,9,34577,43716,1
45998,224,34577,43717,1
45999,10,34577,43718,1
201794,25,34577,251794,1
46011,8,34596,43730,1
46012,9,34596,43731,1
46013,224,34596,43732,1
46014,10,34596,43733,1
201809,25,34596,251809,1
46727,947,34597,44433,1
46892,951,34597,44591,1
46894,952,34597,44593,1
201810,25,34597,251810,1
46015,8,34598,43734,1
46016,9,34598,43735,1
46017,224,34598,43736,1
46611,10,34598,44317,1
201812,25,34598,251812,1
46715,947,34616,44421,1
46859,951,34616,44558,1
46860,952,34616,44559,1
201825,25,34616,251825,1
46724,947,34617,44430,1
46896,951,34617,44595,1
46897,952,34617,44596,1
201827,25,34617,251827,1
46722,947,34636,44428,1
46901,951,34636,44600,1
46902,952,34636,44601,1
201844,25,34636,251844,1
46718,947,34637,44424,1
46877,951,34637,44576,1
46878,952,34637,44577,1
201846,25,34637,251846,1
46729,947,34638,44435,1
46889,951,34638,44588,1
46890,952,34638,44589,1
201848,25,34638,251848,1
46721,947,34639,44427,1
46883,951,34639,44582,1
46887,952,34639,44586,1
201850,25,34639,251850,1
46717,947,34641,44423,1
46875,951,34641,44574,1
46876,952,34641,44575,1
201854,25,34641,251854,1
46720,947,34642,44426,1
46899,951,34642,44598,1
46900,952,34642,44599,1
201856,25,34642,251856,1
46716,947,34643,44422,1
46862,951,34643,44561,1
46863,952,34643,44562,1
201858,25,34643,251858,1
46683,948,34644,44389,1
46711,947,34644,44417,1
46827,953,34644,44526,1
46832,954,34644,44531,1
201860,25,34644,251860,1
201861,25,34644,251861,1
46027,13,34656,43746,1
46028,164,34656,43747,1
46029,14,34656,43748,1
46030,646,34656,43749,1
46031,826,34656,43750,1
201865,25,34656,251865,1
46032,826,34657,43751,1
201867,25,34657,251867,1
46037,8,34658,43756,1
46038,10,34658,43757,1
46039,224,34658,43758,1
46771,9,34658,44477,1
201873,25,34658,251873,1
46033,404,34659,43752,1
46034,646,34659,43753,1
201870,25,34659,251870,1
46035,8,34660,43754,1
46036,10,34660,43755,1
46132,224,34660,43851,1
202008,25,34660,252008,1
46040,646,34661,43759,1
201876,25,34661,251876,1
46044,646,34662,43763,1
201880,25,34662,251880,1
46041,8,34663,43760,1
46042,224,34663,43761,1
46043,11,34663,43762,1
46127,8,34663,43846,1
46133,9,34663,43852,1
201884,25,34663,251884,1
201885,25,34663,251885,1
46045,646,34664,43764,1
201883,25,34664,251883,1
46046,646,34665,43765,1
201888,25,34665,251888,1
46047,8,34666,43766,1
46048,224,34666,43767,1
46049,11,34666,43768,1
46128,8,34666,43847,1
201890,25,34666,251890,1
46050,224,34667,43769,1
46051,8,34667,43770,1
46135,9,34667,43854,1
46147,10,34667,43866,1
202023,25,34667,252023,1
46052,646,34668,43771,1
201894,25,34668,251894,1
46053,646,34669,43772,1
201897,25,34669,251897,1
46054,646,34670,43773,1
201900,25,34670,251900,1
46055,646,34671,43774,1
201902,25,34671,251902,1
46056,646,34672,43775,1
201906,25,34672,251906,1
46058,646,34673,43777,1
201912,25,34673,251912,1
46059,646,34674,43778,1
201915,25,34674,251915,1
46064,14,34675,43783,1
46065,14,34675,43784,1
46066,646,34675,43785,1
46068,13,34675,43787,1
46069,826,34675,43788,1
201926,25,34675,251926,1
201930,25,34675,251930,1
46060,646,34676,43779,1
201919,25,34676,251919,1
201921,25,34676,251921,1
46061,646,34677,43780,1
201925,25,34677,251925,1
46062,646,34678,43781,1
201928,25,34678,251928,1
46063,646,34679,43782,1
201932,25,34679,251932,1
46067,646,34680,43786,1
201935,25,34680,251935,1
46070,14,34681,43789,1
46073,13,34681,43792,1
46074,646,34681,43793,1
46075,826,34681,43794,1
201937,25,34681,251937,1
46076,14,34682,43795,1
46077,14,34682,43796,1
46078,646,34682,43797,1
46079,13,34682,43798,1
47116,826,34682,44815,1
47128,164,34682,44827,1
47247,948,34682,44946,1
47248,947,34682,44947,1
47249,954,34682,44948,1
47250,953,34682,44949,1
201939,25,34682,251939,1
201940,25,34682,251940,1
46080,8,34683,43799,1
46081,9,34683,43800,1
46082,224,34683,43801,1
46083,10,34683,43802,1
201942,25,34683,251942,1
46087,14,34686,43806,1560
201963,25,34686,251963,1
46088,8,34696,43807,1
46089,9,34696,43808,1
46090,224,34696,43809,1
46092,10,34696,43811,1
201965,25,34696,251965,1
46093,8,34697,43812,1
46094,9,34697,43813,1
46095,224,34697,43814,1
46096,10,34697,43815,1
201968,25,34697,251968,1
46097,8,34698,43816,1
46098,9,34698,43817,1
46099,224,34698,43818,1
46100,10,34698,43819,1
201971,25,34698,251971,1
46107,646,34699,43826,1
201984,25,34699,251984,1
46109,646,34701,43828,1
201988,25,34701,251988,1
46110,646,34702,43829,1
201990,25,34702,251990,1
46114,646,34704,43833,1
201994,25,34704,251994,1
46115,14,34705,43834,1
46116,646,34705,43835,1
46117,13,34705,43836,1
201996,25,34705,251996,1
46129,14,34716,43848,1560
46131,504,34716,43850,1
202004,25,34716,252004,1
202005,25,34716,252005,1
202006,25,34716,252006,1
202007,25,34716,252007,1
46170,14,34737,43889,1
46171,13,34737,43890,1
202046,25,34737,252046,1
202048,25,34738,252048,1
202052,25,34739,252052,1
46172,14,34740,43891,1
202054,25,34740,252054,1
46174,14,34741,43893,1
46175,14,34741,43894,1
46684,948,34741,44390,1
46712,947,34741,44418,1
46834,953,34741,44533,1
46835,954,34741,44534,1
202059,25,34741,252059,1
202060,25,34741,252060,1
220116,25,34741,270116,1
46173,14,34742,43892,1
202057,25,34742,252057,1
46180,646,34744,43899,1
202068,25,34744,252068,1
202069,25,34744,252069,1
202066,25,34745,252066,1
46182,224,34746,43901,1
46183,8,34746,43902,1
46184,9,34746,43903,1
46185,10,34746,43904,1
202077,25,34746,252077,1
46181,14,34748,43900,1
202071,25,34748,252071,1
46186,14,34749,43905,1
46188,646,34749,43907,1
46189,826,34749,43908,1
46190,826,34749,43909,1
46191,13,34749,43910,1
202075,25,34749,252075,1
46187,14,34750,43906,1
202074,25,34750,252074,1
46207,826,34752,43926,1
46210,13,34752,43929,1
46211,14,34752,43930,1
46212,646,34752,43931,1
202081,25,34752,252081,1
46208,14,34753,43927,1
202082,25,34753,252082,1
46209,14,34754,43928,1
202084,25,34754,252084,1
46213,14,34755,43932,1
202087,25,34755,252087,1
46214,646,34756,43933,1
202088,25,34756,252088,1
202089,25,34756,252089,1
46215,14,34757,43934,1
202092,25,34757,252092,1
46217,646,34758,43936,1
202101,25,34758,252101,1
202094,25,34759,252094,1
202096,25,34760,252096,1
46216,14,34761,43935,1
202098,25,34761,252098,1
202100,25,34762,252100,1
202103,25,34763,252103,1
46218,14,34764,43937,1
202105,25,34764,252105,1
202107,25,34765,252107,1
46219,14,34766,43938,1
202109,25,34766,252109,1
46220,14,34767,43939,1
46221,13,34767,43940,1
202111,25,34767,252111,1
46222,14,34768,43941,1
202113,25,34768,252113,1
46223,826,34769,43942,1
202115,25,34769,252115,1
46224,8,34770,43943,1
46225,9,34770,43944,1
46226,10,34770,43945,1
46227,224,34770,43946,1
202117,25,34770,252117,1
46228,8,34771,43947,1
46229,10,34771,43948,1
46230,224,34771,43949,1
202119,25,34771,252119,1
46231,646,34772,43950,1
202121,25,34772,252121,1
202122,25,34772,252122,1
202124,25,34773,252124,1
46232,8,34774,43951,1
46233,9,34774,43952,1
46234,224,34774,43953,1
46235,10,34774,43954,1
46236,10,34774,43955,1
202126,25,34774,252126,1
202127,25,34774,252127,1
46247,646,34776,43966,1
202144,25,34776,252144,1
46248,646,34777,43967,1
202146,25,34777,252146,1
46249,646,34778,43968,1
46250,826,34778,43969,1
202148,25,34778,252148,1
202149,25,34778,252149,1
46251,8,34779,43970,1
46252,9,34779,43971,1
46253,224,34779,43972,1
46254,10,34779,43973,1
202151,25,34779,252151,1
46255,8,34780,43974,1
46256,9,34780,43975,1
46257,10,34780,43976,1
46770,224,34780,44476,1
202153,25,34780,252153,1
46258,224,34781,43977,1
46259,10,34781,43978,1
46260,8,34781,43979,1
46261,9,34781,43980,1
202155,25,34781,252155,1
202156,25,34781,252156,1
46262,646,34782,43981,1
202158,25,34782,252158,1
202159,25,34782,252159,1
46267,224,34796,43986,1
46268,8,34796,43987,1
46269,10,34796,43988,1
46270,9,34796,43989,1
