FixedRef,AliasTypeID,Primary,LowQuality,ParentRef,DocumentedNameID,NamePartValue,NamePartGroupID,DocNameStatusID,ScriptID,Acronym
9761,1400,false,false,9761,8337,Viktor Hryhoryavich,12617,2,215,false
9761,1400,false,false,9761,8338,Viktor Grigoriyevich,12619,2,215,false
9761,1400,false,false,9761,8339,Viktor Ryhoravich,12621,2,215,false
9762,1403,true,false,9762,1012,Aliaksandr Leanidavich,1430,1,215,false
9762,1400,false,false,9762,8348,Akiaksandr Leanidavich,12639,2,215,false
9762,1400,false,false,9762,8349,Aliaksandr Lieanidavich,12641,2,215,false
9762,1400,false,false,9762,8350,Aliaksandr Leanidavich,12643,2,215,false
9762,1400,false,false,9762,8351,Aliaksandr Leanidavich,12645,2,215,false
9762,1400,false,false,9762,8352,Aliaksandr Leanidavich,12647,2,215,false
9762,1400,false,false,9762,8353,Alaksandr Leanidavich,12649,2,215,false
9762,1400,false,false,9762,8354,Alaksandr Leanidavich,12651,2,215,false
9762,1400,false,false,9762,8355,Alaksandr Leanidavich,12653,2,215,false
9762,1400,false,false,9762,8356,Alaksandr Leanidavich,12655,2,215,false
9762,1400,false,false,9762,8357,Alaksandr Leanidavich,12657,2,215,false
9762,1400,false,false,9762,8358,Alaksandr Leanidavich,12659,2,215,false
9762,1400,false,false,9762,8359,Aleksandr Leonidovich,12661,2,215,false
9762,1400,false,false,9762,8360,Aleksandr Leonidovich,12663,2,215,false
9762,1400,false,false,9762,8361,Aleksandr Leonidovich,12665,2,215,false
9762,1400,false,false,9762,8362,Aleksandr Leonidovich,12667,2,215,false
9762,1400,false,false,9762,8363,Alexander Leonidovich,12669,2,215,false
9762,1400,false,false,9762,8364,Alexander Leonidovich,12671,2,215,false
9762,1400,false,false,9762,8365,Alexander Leonidovich,12673,2,215,false
9762,1400,false,false,9762,8366,Alexander Leonidovich,12675,2,215,false
9763,1403,true,false,9763,1013,SANAM INDUSTRIAL GROUP,25876,1,215,false
9763,1400,false,false,9763,8367,SANAM INDUSTRIES GROUP,12676,2,215,false
9764,1403,true,false,9764,1014,YA MAHDI INDUSTRIES GROUP,25776,1,215,false
9764,1400,false,false,9764,8368,YA MAHDI INDUSTRIAL RESEARCH COMPLEX,12677,2,215,false
9764,1400,false,false,9764,8369,YA MAHDI INDUSTRIAL COMPLEX,12678,2,215,false
9764,1400,false,true,9764,8370,YMA,12679,2,215,false
9766,1403,true,false,9766,1016,Stiapan Mikalayevich,1436,1,215,false
9766,1400,false,false,9766,8374,Stepan Mikalayevich,12687,2,215,false
9766,1400,false,false,9766,8372,Stepan Nikolaevich,12683,2,215,false
9766,1400,false,false,9766,8373,Stepan Mikalaevich,12685,2,215,false
9766,1400,false,false,9766,8375,Stepan Mikalayevich,12689,2,215,false
9766,1400,false,false,9766,8376,Stepan Nikolaevich,12691,2,215,false
9766,1400,false,false,9766,8377,Stepan Mikalaevich,12693,2,215,false
9766,1400,false,false,9766,8378,Stiapan Nikolaevich,12695,2,215,false
9766,1400,false,false,9766,8379,Stiapan Mikalaevich,12697,2,215,false
9766,1400,false,false,9766,8380,Stiapan Mikalayevich,12699,2,215,false
9766,1400,false,false,9766,8381,Stiapan Nikolaevich,12701,2,215,false
9766,1400,false,false,9766,8382,Stiapan Mikalaevich,12703,2,215,false
9766,1400,false,false,9766,8383,Stsiapan Mikalayevich,12705,2,215,false
9766,1400,false,false,9766,8384,Stsiapan Nikolaevich,12707,2,215,false
9766,1400,false,false,9766,8385,Stsiapan Mikalaevich,12709,2,215,false
9766,1400,false,false,9766,8386,Stsiapan Mikalayevich,12711,2,215,false
9766,1400,false,false,9766,8387,Stsiapan Nikolaevich,12713,2,215,false
9766,1400,false,false,9766,8388,Stsiapan Mikalaevich,12715,2,215,false
9768,1403,true,false,9768,1018,Dzmitry Valeryevich,1440,1,215,false
9768,1400,false,false,9768,8393,Dmitry Vasilyevich,12725,2,215,false
9768,1400,false,false,9768,8394,Dmitri Vasilyevich,12727,2,215,false
9768,1400,false,false,9768,8395,Dmitry Vasilyevich,12729,2,215,false
9768,1400,false,false,9768,8396,Dmitri Vasilyevich,12731,2,215,false
9768,1400,false,false,9768,8397,Dmitri Valeryevich,12733,2,215,false
9768,1400,false,false,9768,8398,Dmitry Valeryevich,12735,2,215,false
9768,1400,false,false,9768,8399,Dmitri Valeryevich,12737,2,215,false
9768,1400,false,false,9768,8400,Dmitry Valeryevich,12739,2,215,false
9768,1400,false,false,9768,8389,Dzmitry Vasilyevich,12717,2,215,false
9768,1400,false,false,9768,8390,Dzmitry Vasilyevich,12719,2,215,false
9768,1400,false,false,9768,8391,Dzmitry Vasilyevich,12721,2,215,false
9768,1400,false,false,9768,8392,Dzmitry Valeryevich,12723,2,215,false
9768,1400,false,false,9768,8401,Dzmitry Valeryevich,12741,2,215,false
9768,1400,false,false,9768,8402,Dmitry Vasilyevich,12743,2,215,false
9768,1400,false,false,9768,8403,Dmitri Vasilyevich,12745,2,215,false
9768,1400,false,false,9768,8404,Dmitri Valeryevich,12747,2,215,false
9768,1400,false,false,9768,8405,Dmitry Valeryevich,12749,2,215,false
9769,1403,true,false,9769,1019,Viktar Uladzimiravich,1442,1,215,false
9769,1400,false,false,9769,8406,Viktor Vladimirovich,12751,2,215,false
9769,1400,false,false,9769,8407,Victor Vladimirovich,12753,2,215,false
9769,1400,false,false,9769,8408,Victor Vladimirovich,12755,2,215,false
9769,1400,false,false,9769,8409,Viktor Vladimirovich,12757,2,215,false
9769,1400,false,false,9769,8410,Viktar Uladzimiravich,12759,2,215,false
9769,1400,false,false,9769,8411,Viktar Vladimirovich,12761,2,215,false
9769,1400,false,false,9769,8412,Viktar Vladimirovich,12763,2,215,false
9769,1400,false,false,9769,8413,Viktor Uladzimiravich,12765,2,215,false
9769,1400,false,false,9769,8414,Viktor Uladzimiravich,12767,2,215,false
9769,1400,false,false,9769,8415,Victor Uladzimiravich,12769,2,215,false
9769,1400,false,false,9769,8416,Victor Uladzimiravich,12771,2,215,false
9770,1403,true,false,9770,1020,Lidziya Mihaulauna,1444,1,215,false
9770,1400,false,false,9770,8417,Lidziya Mihaulauna,12773,2,215,false
9770,1400,false,false,9770,8419,Lidziya Mihaulauna,12777,2,215,false
9770,1400,false,false,9770,8418,Lidziya Mikhailovna,12775,2,215,false
9770,1400,false,false,9770,8420,Lidziya Mikhailovna,12779,2,215,false
9770,1400,false,false,9770,8421,Lidziya Mikhailovna,12781,2,215,false
9770,1400,false,false,9770,8422,Lydia Mihaulauna,12783,2,215,false
9770,1400,false,false,9770,8423,Lydia Mihaulauna,12785,2,215,false
9770,1400,false,false,9770,8424,Lydia Mihaulauna,12787,2,215,false
9770,1400,false,false,9770,8425,Lydia Mikhailovna,12789,2,215,false
9770,1400,false,false,9770,8426,Lydia Mikhailovna,12791,2,215,false
9770,1400,false,false,9770,8427,Lydia Mikhailovna,12793,2,215,false
9770,1400,false,false,9770,8428,Lidya Mihaulauna,12795,2,215,false
9770,1400,false,false,9770,8429,Lidya Mihaulauna,12797,2,215,false
9770,1400,false,false,9770,8430,Lidya Mihaulauna,12799,2,215,false
9770,1400,false,false,9770,8431,Lidya Mikhailovna,12801,2,215,false
9770,1400,false,false,9770,8432,Lidya Mikhailovna,12803,2,215,false
9770,1400,false,false,9770,8433,Lidya Mikhailovna,12805,2,215,false
9771,1403,true,false,9771,1021,Natallia Uladzimirauna,1446,1,215,false
9771,1400,false,false,9771,8443,Natallia Uladzimirauna,12825,2,215,false
9771,1400,false,false,9771,8434,Natallia Vladimirovna,12807,2,215,false
9771,1400,false,false,9771,8444,Natallia Vladimirovna,12827,2,215,false
9771,1400,false,false,9771,8435,Nataliya Uladzimirauna,12809,2,215,false
9771,1400,false,false,9771,8436,Nataliya Uladzimirauna,12811,2,215,false
9771,1400,false,false,9771,8437,Nataliya Vladimirovna,12813,2,215,false
9771,1400,false,false,9771,8438,Nataliya Vladimirovna,12815,2,215,false
9771,1400,false,false,9771,8439,Natalya Uladzimirauna,12817,2,215,false
9771,1400,false,false,9771,8440,Natalya Uladzimirauna,12819,2,215,false
9771,1400,false,false,9771,8441,Natalya Vladimirovna,12821,2,215,false
9771,1400,false,false,9771,8442,Natalya Vladimirovna,12823,2,215,false
9797,1403,true,false,9797,1045,Viktar Aliaksandravich,1474,1,215,false
9797,1400,false,false,9797,8454,Viktar Aliaksandravich,12842,2,215,false
9797,1400,false,false,9797,8455,Viktor Aliaksandravich,12844,2,215,false
9797,1400,false,false,9797,8456,Viktor Aliaksandravich,12846,2,215,false
9797,1400,false,false,9797,8457,Victor Aliaksandravich,12848,2,215,false
9797,1400,false,false,9797,8458,Victor Aliaksandravich,12850,2,215,false
9898,1403,true,false,9898,1046,Uladzimir Uladzimiravich,1476,1,215,false
9898,1400,false,false,9898,8459,Vladimir Vladimirovich,12852,2,215,false
9932,1403,true,false,9932,1079,Abd Al Hamid Sulaiman Muhammed,1525,1,215,false
9932,1400,false,false,9932,8509,Dr. Abd al-Hamid,12906,2,215,false
9932,1400,false,false,9932,8510,Dr. Abd Abdul-Hamid bin Sulaiman,12908,2,215,false
9932,1400,false,false,9932,8511,Abd al-Hamid,12910,2,215,false
9932,1400,false,false,9932,8512,A.S.,12912,2,215,false
9932,1400,false,true,9932,8513,Abu,12914,2,215,false
9932,1400,false,false,9932,8514,Dr. Abd Al-Hamid,12916,2,215,false
9932,1400,false,false,9932,8515,Abd al-Hamid Sulaiman,12918,2,215,false
9932,1400,false,false,9932,8508,Abdulhamid Sulaiman M.,12904,2,215,false
9935,1403,true,false,9935,6466,Abu Sufian al-Salamabi Muhammed Ahmed,9785,1,215,false
9935,1400,false,false,9935,7804,Sofian,11827,2,215,false
9935,1400,false,false,9935,7805,Abousofiane,11829,2,215,false
9935,1400,false,false,9935,7806,Abousfian Salman,11831,2,215,false
9935,1400,false,false,9935,7807,Abu Sufian,11833,2,215,false
9935,1400,false,true,9935,7808,ABOU EL LAYTH,11834,2,215,false
9935,1400,false,true,9935,7809,ABOULAIL,11835,2,215,false
9935,1400,false,true,9935,7810,ABULAIL,11836,2,215,false
9935,1400,false,true,9935,7811,JOLAIBA,11837,2,215,false
9935,1400,false,true,9935,7812,DJOLAIBA THE SUDANESE,11838,2,215,false
9935,1400,false,true,9935,7813,OULD EL SAYEIGH,11839,2,215,false
9935,1400,false,false,9935,7814,Abousofian,11841,2,215,false
9935,1400,false,true,9935,7815,ABU SUFIAN,11842,2,215,false
9935,1400,false,true,9935,7816,ABU JUIRIAH,11843,2,215,false
9935,1400,false,false,9935,7817,Abousofian,11845,2,215,false
9936,1403,true,false,9936,1082,NETHERLANDS CARIBBEAN BANK N.V.,1529,1,215,false
9941,1403,true,false,9941,1087,Hisham,1537,1,215,false
9941,1400,false,false,9941,8519,Hisham Ahmad,12925,2,215,false
9941,1400,false,false,9941,8520,Hisham,12927,2,215,false
9941,1400,false,false,9941,8521,Hisham,12929,2,215,false
9941,1400,false,false,9941,8522,Hisham,12931,2,215,false
9941,1400,false,false,9941,8523,Hisham,12933,2,215,false
9941,1400,false,false,9941,8524,Hisham,12935,2,215,false
9941,1400,false,false,9941,8525,Hisham,12937,2,215,false
9941,1400,false,false,9941,8526,Hisham,12939,2,215,false
9947,1403,true,false,9947,1090,RAMIREZ ABADIA Y CIA. S.C.S.,1540,1,215,false
9948,1403,true,false,9948,1089,DISDROGAS LTDA.,1539,1,215,false
9948,1401,false,false,9948,8530,RAMIREZ Y CIA. LTDA.,12944,2,215,false
9949,1403,true,false,9949,1095,ISLAMIC RESISTANCE SUPPORT ORGANIZATION,46858,1,215,false
9949,1400,false,false,9949,8532,HAYAT AL-DAM LIL-MUQAWAMA AL-ISLAMIYA,12947,2,215,false
9949,1400,false,false,9949,8533,ISLAMIC RESISTANCE SUPPORT ASSOCIATION,12948,2,215,false
9964,1403,true,false,9964,1111,YOUSSER COMPANY FOR FINANCE AND INVESTMENT,46857,1,215,false
9965,1403,true,false,9965,1112,BAYT AL-MAL,46856,1,215,false
9965,1400,false,false,9965,8601,BAYT AL-MAL LIL MUSLIMEEN,13045,2,215,false
9966,1403,true,false,9966,1113,Husayn,46855,1,215,false
9966,1400,false,false,9966,8602,Husayn,13047,2,215,false
9966,1400,false,false,9966,8603,Husayn,13049,2,215,false
9966,1400,false,false,9966,8604,Husayn,13051,2,215,false
9966,1400,false,false,9966,8605,Husayn,13053,2,215,false
9966,1400,false,false,9966,8606,Husayn,13055,2,215,false
9966,1400,false,false,9966,8607,Haj Husayn,13057,2,215,false
9971,1403,true,false,9971,1118,PLAYA MAR S.A. DE C.V.,1590,1,215,false
9972,1403,true,false,9972,1119,INMOBILIARIA ESPARTA S.A. DE C.V.,1591,1,215,false
9973,1403,true,false,9973,1120,INMOBILIARIA LA PROVINCIA S.A. DE C.V.,1592,1,215,false
9974,1403,true,false,9974,1121,INMOBILIARIA ESTADO 29 S.A. DE C.V.,1593,1,215,false
9975,1403,true,false,9975,1122,INMOBILIARIA TIJUANA COSTA S.A. DE C.V.,1594,1,215,false
9976,1403,true,false,9976,1123,Urbano,24089,1,215,false
9978,1403,true,false,9978,1125,Miguel Angel,1600,1,215,false
9979,1403,true,false,9979,1126,Jose Julian Bruno,1602,1,215,false
9982,1403,true,false,9982,1129,Franco Arturo,1608,1,215,false
9983,1403,true,false,9983,1153,Sandra Milena,1650,1,215,false
9990,1403,true,false,9990,1146,Wilmer de Jesus,1636,1,215,false
9991,1403,true,false,9991,1145,Juan Carlos,1634,1,215,false
9992,1403,true,false,9992,1144,Jaime,1632,1,215,false
9993,1403,true,false,9993,1143,Yolanda Sofia,1630,1,215,false
9994,1403,true,false,9994,1142,Davinson,1628,1,215,false
9994,1400,false,true,9994,8629,GORDO,13088,2,215,false
9995,1403,true,false,9995,1141,Carlos Arturo,1626,1,215,false
9995,1400,false,true,9995,8627,PATEMURO,13086,2,215,false
9995,1400,false,true,9995,8628,PATE MURO,13087,2,215,false
9996,1403,true,false,9996,1140,Luis Alfonso,1624,1,215,false
9999,1403,true,false,9999,1137,Jose Aldemar,1618,1,215,false
9999,1400,false,true,9999,8618,MECHAS,13071,2,215,false
10000,1403,true,false,10000,1136,Jhon Eidelber,1616,1,215,false
10000,1400,false,false,10000,8615,Jhonny,13067,2,215,false
10000,1400,false,true,10000,8616,FLECHAS,13068,2,215,false
10000,1400,false,false,10000,8617,Alejandro,13070,2,215,false
10001,1403,true,false,10001,1135,INVERSIONES MACARNIC PATINO Y CIA S.C.S.,1614,1,215,false
10002,1403,true,false,10002,1134,COMERCIALIZADORA DE CAFE DEL OCCIDENTE CODECAFE LTDA.,1613,1,215,false
10002,1400,false,false,10002,8614,CODECAFE,13065,2,215,false
10003,1403,true,false,10003,1133,GOMEZ MARIN LTDA.,1612,1,215,false
10004,1403,true,false,10004,1132,GAVIOTAS LTDA.,1611,1,215,false
10004,1400,false,false,10004,8612,MOTEL CAMPO AMOR,13063,2,215,false
10004,1400,false,false,10004,8611,HOTEL SIN PECADOS,13062,2,215,false
10004,1400,false,true,10004,8613,HOTEL SIN PK2,13064,2,215,false
10005,1403,true,false,10005,1131,CANO AGUDELO S EN C,1610,1,215,false
10007,1403,true,false,10007,1154,Najmuddin Faraj,1652,1,215,false
10007,1400,false,false,10007,8630,Mullah,13090,2,215,false
10007,1400,false,false,10007,8631,Fateh Najm Eddine,13092,2,215,false
10007,1400,false,false,10007,8632,Faraj Ahmad,13094,2,215,false
10009,1403,true,false,10009,1156,Hamid,1656,1,215,false
10009,1400,false,false,10009,8638,Dr. Hamed Abdullah,13106,2,215,false
10009,1400,false,false,10009,8639,Hamid bin Abdallah Ahmed,13108,2,215,false
10009,1400,false,false,10009,8640,Hamid 'Abdallah Ahmad,13110,2,215,false
10009,1400,false,true,10009,8641,ABU SALIM,13111,2,215,false
10009,1400,false,false,10009,8642,Hamid 'Abdallah,13113,2,215,false
10009,1400,false,false,10009,8643,Hamed,13115,2,215,false
10009,1400,false,false,10009,8644,Hamed bin 'Abdallah,13117,2,215,false
10010,1403,true,false,10010,1157,Jaber,1658,1,215,false
10010,1400,false,false,10010,8645,Jabir Abdallah Jabir Ahmad,13119,2,215,false
10010,1400,false,false,10010,8646,Jabir 'Abdallah Jabir Ahmad,13121,2,215,false
10010,1400,false,false,10010,8647,Jaber,13123,2,215,false
10010,1400,false,false,10010,8648,Abu Muhammad,13125,2,215,false
10010,1400,false,true,10010,8649,ABU MUHAMMAD,13126,2,215,false
10010,1400,false,false,10010,8650,Jabir,13128,2,215,false
10010,1400,false,true,10010,8651,'ABDUL-GHANI,13129,2,215,false
10011,1403,true,false,10011,1158,Mubarak Mushakhas Sanad,1660,1,215,false
10011,1400,false,false,10011,8652,Mubarak,13131,2,215,false
10011,1400,false,false,10011,8653,Mubarak Mishkhis Sanad,13133,2,215,false
10011,1400,false,false,10011,8654,Mubarak Mishkhas Sanad,13135,2,215,false
10011,1400,false,false,10011,8655,Mubarak Mishkhis Sanad,13137,2,215,false
10011,1400,false,false,10011,8656,Mubarak Mishkhas Sanad,13139,2,215,false
10011,1400,false,false,10011,8657,Mobarak Meshkhas Sanad,13141,2,215,false
10012,1403,true,false,10012,1159,KOREA HYOKSIN TRADING CORPORATION,1661,1,215,false
10012,1400,false,false,10012,8658,KOREA HYOKSIN EXPORT AND IMPORT CORPORATION,13142,2,215,false
10030,1403,true,false,10030,1177,Dimitri Igorevich,1687,1,215,false
10033,1403,true,false,10033,1180,Khawa Panga,1693,1,215,false
10033,1400,false,false,10033,8677,Yves Khawa Panga,13165,2,215,false
10033,1400,false,false,10033,8678,Kawa Panga,13167,2,215,false
10033,1400,false,false,10033,8679,Kawa,13169,2,215,false
10033,1400,false,false,10033,8680,Mandro Panga,13171,2,215,false
10033,1400,false,false,10033,8681,Kawa,13173,2,215,false
10033,1400,false,false,10033,8682,Yves Andoul,13175,2,215,false
10033,1400,false,false,10033,8676,Chief,13163,2,215,false
10034,1403,true,false,10034,1181,Douglas,1695,1,215,false
10034,1400,false,false,10034,8683,Douglas Iruta,13177,2,215,false
10035,1403,true,false,10035,1182,Laurent,1697,1,215,false
10035,1400,false,false,10035,8684,Laurent,13179,2,215,false
10035,1400,false,false,10035,8685,Laurent,13181,2,215,false
10035,1400,false,false,10035,8686,Laurent,13183,2,215,false
10035,1400,false,false,10035,8687,General,13185,2,215,false
10036,1403,true,false,10036,1183,Ignace,1699,1,215,false
10042,1403,true,false,10042,1189,Hatim Ahmad,46841,1,215,false
10042,1400,false,false,10042,8698,Hatam Ahmad,13204,2,215,false
10042,1400,false,false,10042,8699,Hatem Ahmad,13206,2,215,false
10042,1400,false,false,10042,8700,Hattem Ahmad,13208,2,215,false
10042,1400,false,false,10042,8701,Hotem Ahmad,13210,2,215,false
10043,1403,true,false,10043,1190,Hamzi Ahmad,1711,1,215,false
10043,1400,false,false,10043,8702,Hamza Ahmad,13212,2,215,false
10043,1400,false,false,10043,8703,Hamze Ahmad,13214,2,215,false
10043,1400,false,false,10043,8704,Hamzi Muhammad,13216,2,215,false
10044,1403,true,false,10044,1191,Sobhi Mahmoud,46868,1,215,false
10044,1400,false,false,10044,8705,Sobhi Mahmoud,13218,2,215,false
10044,1400,false,false,10044,8706,Subhi Mahmud,13220,2,215,false
10044,1400,false,false,10044,8707,Soubi Mamout,13222,2,215,false
10045,1403,true,false,10045,1192,Saleh Mahmoud,46851,1,215,false
10045,1400,false,false,10045,8708,Saleh Mahmud,13224,2,215,false
10046,1403,true,false,10046,1193,CASA HAMZE,1716,1,215,false
10047,1403,true,false,10047,1194,Muhammad Yusif,46759,1,215,false
10048,1403,true,false,10048,1195,Farouk,46849,1,215,false
10048,1400,false,false,10048,8710,Faruk,13228,2,215,false
10048,1400,false,false,10048,8711,Faruz,13230,2,215,false
10048,1400,false,false,10048,8709,Farouk Abdul Haj,13226,2,215,false
10048,1400,false,false,10048,8712,Faruq,13232,2,215,false
10049,1403,true,false,10049,1196,Mohamad,46847,1,215,false
10049,1400,false,false,10049,8713,Mohamad,13234,2,215,false
10049,1400,false,false,10049,8714,Muhammad,13236,2,215,false
10049,1400,false,false,10049,8715,Muhammad,13238,2,215,false
10050,1403,true,false,10050,1197,Mohammad Fayez,46843,1,215,false
10051,1403,true,false,10051,1198,Ali Muhammad,46845,1,215,false
10051,1400,false,false,10051,8716,Ali Mohamad,13240,2,215,false
10051,1400,false,false,10051,8717,Ali Mohamad,13242,2,215,false
10052,1403,true,false,10052,1199,GALERIA PAGE,46859,1,215,false
10052,1400,false,false,10052,8718,GALERIA PAGE I,13243,2,215,false
10053,1403,true,false,10053,1200,JIHAD AL-BINA,46839,1,215,false
10053,1400,false,false,10053,8719,JIHAD AL BINAA,13244,2,215,false
10053,1400,false,false,10053,8720,JIHADU-I-BINAA,13245,2,215,false
10053,1400,false,false,10053,8721,CONSTRUCTION FOR THE SAKE OF THE HOLY STRUGGLE,13246,2,215,false
10053,1400,false,false,10053,8722,CONSTRUCTION JIHAD,13247,2,215,false
10053,1400,false,false,10053,8723,STRUGGLE FOR RECONSTRUCTION,13248,2,215,false
10053,1400,false,false,10053,8724,JIHAD CONSTRUCTION INSTITUTION,13249,2,215,false
10053,1400,false,false,10053,8725,JIHAD CONSTRUCTION FOUNDATION,13250,2,215,false
10053,1400,false,false,10053,8726,JIHAD-AL-BINAA ASSOCIATION,13251,2,215,false
10053,1400,false,false,10053,8727,HOLY CONSTRUCTION FOUNDATION,13252,2,215,false
10053,1400,false,false,10053,8728,JIHAD CONSTRUCTION,13253,2,215,false
10114,1403,true,false,10114,4717,Mohammed,7239,1,215,false
10116,1403,true,false,10116,4719,CARGO FREIGHT INTERNATIONAL,7242,1,215,false
10116,1400,false,false,10116,13603,"CARGO FRET INTERNATIONAL, SPRL",19999,2,215,false
10117,1403,true,false,10117,4720,COMPAGNIE AERIENNE DES GRANDS LACS,7243,1,215,false
10117,1400,false,false,10117,13604,CAGL,20000,2,215,false
10118,1403,true,false,10118,4721,GREAT LAKES BUSINESS COMPANY,7244,1,215,false
10118,1400,false,false,10118,13605,GLBC,20001,2,215,false
10119,1403,true,false,10119,4722,Khalil Ibrahim Mohamed Achar Foudail,7246,1,215,false
10119,1400,false,false,10119,13606,Khalil,20003,2,215,false
10119,1400,false,false,10119,13607,Khalil Ibrahim,20005,2,215,false
10122,1403,true,false,10122,4725,KALAYE ELECTRIC COMPANY,25848,1,215,false
10122,1400,false,false,10122,13610,KALA ELECTRIC COMPANY,20009,2,215,false
10128,1403,true,false,10128,4730,HIGHER INSTITUTE OF APPLIED SCIENCE AND TECHNOLOGY,36979,1,215,false
10128,1400,false,false,10128,13615,HIAST,20014,2,215,false
10128,1400,false,false,10128,13616,INSTITUT SUPERIEUR DES SCIENCES APPLIQUEES ET DE TECHNOLOGIE,20015,2,215,false
10128,1400,false,false,10128,13617,INSTITUT DES SCIENCES APPLIQUEES ET DE TECHNOLOGIE,20016,2,215,false
10128,1400,false,false,10128,13618,ISSAT,20017,2,215,false
10128,1400,false,false,10128,13619,ISAT,20018,2,215,false
10129,1403,true,false,10129,4731,ELECTRONICS INSTITUTE,36978,1,215,false
10130,1403,true,false,10130,4732,NATIONAL STANDARDS AND CALIBRATION LABORATORY,36980,1,215,false
10130,1400,false,false,10130,13620,NSCL,20019,2,215,false
10130,1400,false,false,10130,13621,NATIONAL CALIBRATION CENTRE,20020,2,215,false
10131,1403,true,false,10131,4735,Farhad Ahmed,7264,1,215,false
10131,1400,false,false,10131,13623,Farhaad Ahmed,20024,2,215,false
10131,1400,false,false,10131,13624,Farhad Ahmad,20026,2,215,false
10131,1400,false,false,10131,13625,Farhad,20028,2,215,false
10131,1400,false,false,10131,13626,Ahmed,20030,2,215,false
10131,1400,false,false,10131,13627,Farhaad,20032,2,215,false
10131,1400,false,false,10131,13628,Farhad,20034,2,215,false
10131,1400,false,true,10131,13629,F.,20036,2,215,false
10131,1400,false,false,10131,13630,Maulana Farhad,20038,2,215,false
10132,1403,true,false,10132,4736,Junaid Ismail,7266,1,215,false
10132,1400,false,false,10132,13631,Junaid,20040,2,215,false
10132,1400,false,false,10132,13632,Junaid,20042,2,215,false
10132,1400,false,true,10132,13633,J. I.,20044,2,215,false
10132,1400,false,true,10132,13634,DR.,20046,2,215,false
10133,1403,true,false,10133,4737,SNIPER AFRICA,7267,1,215,false
10133,1400,false,false,10133,13635,SNIPER OUTDOOR CC,20047,2,215,false
10133,1400,false,false,10133,13636,SNIPER OUTDOORS CC,20048,2,215,false
10133,1400,false,false,10133,13637,TRUE MOTIVES 1236 CC,20049,2,215,false
10136,1403,true,false,10136,4741,Petr Petrovich,7274,1,215,false
10136,1400,false,false,10136,13646,Piotr Piatrovich,20067,2,215,false
10137,1403,true,false,10137,4742,Yury Nikolaevich,7276,1,215,false
10137,1400,false,false,10137,13647,Yuri Nikolaevich,20069,2,215,false
10138,1403,true,false,10138,4743,Oleg Leonidovich,7278,1,215,false
10138,1400,false,false,10138,43679,Алег Леанідавіч,83364,2,220,false
10138,1400,false,false,10138,13649,Oleg Leonidovich,20073,2,215,false
10138,1400,false,false,10138,43680,Oleg,83366,2,215,false
10139,1403,true,false,10139,4744,Aleksandr Mikhailovich,7280,1,215,false
10139,1400,false,false,10139,13650,Aleksandr Mikhailavich,20075,2,215,false
10140,1403,true,false,10140,4745,Vladimir Vasilyevich,7282,1,215,false
10140,1400,false,false,10140,13651,Uladzimir Vasilievich,20077,2,215,false
10142,1403,true,false,10142,4747,Yury,7286,1,215,false
10143,1403,true,false,10143,4748,BUTEMBO AIRLINES,7287,1,215,false
10143,1400,false,false,10143,13653,AIR BUTEMBO,20080,2,215,false
10144,1403,true,false,10144,4749,CONGOCOM TRADING HOUSE,7288,1,215,false
10145,1403,true,false,10145,4750,MACHANGA LTD.,7289,1,215,false
10146,1403,true,false,10146,4751,UGANDA COMMERCIAL IMPEX,7290,1,215,false
10148,1403,true,false,10148,4753,Dieudonne,7294,1,215,false
10148,1400,false,true,10148,13656,OMARI,20085,2,215,false
10153,1403,true,false,10153,4754,DEFENSE INDUSTRIES ORGANIZATION,25907,1,215,false
10153,1400,false,false,10153,13661,DIO,20090,2,215,false
10153,1400,false,false,10153,13657,DEFENCE INDUSTRIES ORGANISATION,20086,2,215,false
10153,1400,false,false,10153,13658,SAZEMANE SANAYE DEFA,20087,2,215,false
10153,1400,false,false,10153,13659,SASEMAN SANAJE DEFA,20088,2,215,false
10153,1400,false,true,10153,13660,SASADJA,20089,2,215,false
10154,1403,true,false,10154,4755,Ahmad Muhammed,7297,1,215,false
10154,1400,false,false,10154,13664,Ahmad,20096,2,215,false
10154,1400,false,false,10154,13665,Ahmed Mohamed,20098,2,215,false
10154,1400,false,false,10154,13666,Mawlana Ahmad Muhammad,20100,2,215,false
10154,1400,false,false,10154,13662,Ahmed Mohammed,20092,2,215,false
10154,1400,false,false,10154,13663,Ahmad Muhammad,20094,2,215,false
10155,1403,true,false,10155,4756,Awad Ibn,7299,1,215,false
10155,1400,false,false,10155,13667,Mohammed Ahmed Awad Ibn,20102,2,215,false
10155,1400,false,false,10155,13668,Awad Muhammad Ibn,20104,2,215,false
10155,1400,false,false,10155,13669,Awad Mohammed Ahmed Ebni,20106,2,215,false
10155,1400,false,false,10155,13670,Awad Mohamed Ahmed Ibn,20108,2,215,false
10155,1400,false,false,10155,13671,Awad Ahmad Ibn,20110,2,215,false
10155,1400,false,false,10155,13672,Awad Mohamed Ahmed Ibn,20112,2,215,false
10155,1400,false,false,10155,13673,Awad Ibn,20114,2,215,false
10226,1403,true,false,10226,4758,CONSTRUCTORA AMERICA S.A.,7301,1,215,false
10234,1403,true,false,10234,4766,INVERSIONES Y REPRESENTACIONES S.A.,7309,1,215,false
10234,1400,false,false,10234,13675,IRSA S.A.,20116,2,215,false
